"t","x","y","z"
1.656948840E-1,-1.019451046E1,2.849099934E-1,-4.405331016E-1
1.684035200E-1,-1.020887566E1,3.471592367E-1,-8.236053586E-1
1.698008070E-1,-1.015380955E1,3.734954596E-1,-1.479616642E0
1.722710770E-1,-9.909601212E0,3.256114423E-1,-1.996764183E0
1.739450770E-1,-9.538499832E0,2.609679997E-1,-2.149993181E0
1.764702690E-1,-9.346963882E0,8.619125932E-2,-2.214636564E0
1.779866920E-1,-9.011775017E0,-7.182604820E-2,-1.984793186E0
1.805025380E-1,-8.736441612E0,-1.771709323E-1,-1.589749932E0
1.821100770E-1,-8.631096840E0,-2.346317619E-1,-1.302445769E0
1.848106350E-1,-8.631096840E0,-2.873041928E-1,-6.200982332E-1
1.862161920E-1,-8.813055992E0,-2.394201756E-1,1.508347094E-1
1.887921540E-1,-8.951920509E0,-2.154781520E-1,4.812345505E-1
1.903126540E-1,-9.315838814E0,-1.604115069E-1,9.648633003E-1
1.929041540E-1,-9.672574997E0,-1.029506698E-1,1.115697980E0
1.945015770E-1,-9.828198433E0,-8.379705995E-2,1.067813993E0
1.971217890E-1,-1.009634876E1,-1.340752989E-1,7.709329724E-1
1.985348070E-1,-1.035492229E1,-2.513911724E-1,4.453215301E-1
2.010358070E-1,-1.054885292E1,-3.088520169E-1,3.232172430E-1
2.027035380E-1,-1.063983250E1,-3.974374831E-1,1.747767180E-1
2.053529810E-1,-1.086249352E1,-4.429273009E-1,1.963245422E-1
2.067569230E-1,-1.112106705E1,-4.333505034E-1,3.280056417E-1
2.094559810E-1,-1.123120022E1,-4.213795066E-1,4.046200812E-1
2.108459230E-1,-1.138203526E1,-4.070142806E-1,5.171475410E-1
2.135592890E-1,-1.153047562E1,-3.806780577E-1,6.320692301E-1
2.150546920E-1,-1.158793640E1,-3.758896589E-1,6.775590777E-1
2.176621350E-1,-1.164060879E1,-3.926490843E-1,7.398083210E-1
2.190272690E-1,-1.168130970E1,-4.070142806E-1,7.876923680E-1
2.217640190E-1,-1.170525169E1,-4.022258818E-1,8.044517636E-1
2.231387690E-1,-1.177229023E1,-3.998316824E-1,8.283938169E-1
2.258662890E-1,-1.184411621E1,-3.926490843E-1,8.259995580E-1
2.273446920E-1,-1.189439392E1,-3.782838583E-1,7.996633649E-1
2.299809810E-1,-1.187524033E1,-3.806780577E-1,7.805097699E-1
2.313560770E-1,-1.185608673E1,-3.998316824E-1,7.158663273E-1
2.340835960E-1,-1.182256794E1,-4.189853072E-1,6.512228847E-1
2.355244230E-1,-1.177947235E1,-4.285621047E-1,6.057330370E-1
2.381859040E-1,-1.165497398E1,-4.429273009E-1,5.099649429E-1
2.395815380E-1,-1.146104336E1,-4.812345505E-1,4.453215301E-1
2.422882500E-1,-1.136048698E1,-4.908113480E-1,3.974374831E-1
2.437683840E-1,-1.115697956E1,-5.410895944E-1,3.303998411E-1
2.463902120E-1,-1.096065521E1,-5.698199868E-1,2.657563984E-1
2.478096920E-1,-1.086249352E1,-5.889736414E-1,2.370259613E-1
2.505115960E-1,-1.068292809E1,-6.224924326E-1,1.651999205E-1
2.519280000E-1,-1.050575733E1,-6.703764796E-1,1.149216816E-1
2.544752690E-1,-1.035013390E1,-6.775590777E-1,8.619125932E-2
2.561084610E-1,-1.029027843E1,-6.943184733E-1,3.351882473E-2
2.585940770E-1,-1.016338634E1,-7.086837292E-1,-9.576806799E-3
2.603406540E-1,-1.005564690E1,-7.086837292E-1,-4.309562966E-2
2.626635380E-1,-1.001255131E1,-7.038952708E-1,-6.224924326E-2
2.642070770E-1,-9.923966408E0,-7.110779285E-1,-7.661445439E-2
2.669223270E-1,-9.842563629E0,-7.230489254E-1,-7.422025502E-2
2.683160380E-1,-9.806650162E0,-7.350199223E-1,-8.379705995E-2
2.709038460E-1,-9.758766174E0,-7.350199223E-1,-9.097966552E-2
2.724300380E-1,-9.715670586E0,-7.565677166E-1,-6.224924326E-2
2.750699230E-1,-9.694122314E0,-7.613561153E-1,-4.548983276E-2
2.766431150E-1,-9.665391922E0,-7.637503147E-1,-3.351882473E-2
2.791866920E-1,-9.636661530E0,-7.685387731E-1,-7.182605099E-3
2.806374230E-1,-9.629479408E0,-7.733271718E-1,1.197100803E-2
2.833094610E-1,-9.627084732E0,-7.805097699E-1,5.985504389E-2
2.847315000E-1,-9.641449928E0,-7.661445141E-1,8.379705995E-2
2.874459420E-1,-9.643844604E0,-7.541735172E-1,9.576806426E-2
2.888505000E-1,-9.641449928E0,-7.589619160E-1,1.077390760E-1
2.915607110E-1,-9.655815125E0,-7.661445141E-1,1.364694983E-1
2.929725380E-1,-9.662998199E0,-7.613561153E-1,1.675941199E-1
2.956629420E-1,-9.670180321E0,-7.541735172E-1,1.723825186E-1
2.971502690E-1,-9.679757118E0,-7.326257229E-1,1.771709323E-1
