time,x,y
0.304,7.06,29.07
0.554,7.06,28.99
0.804,7.06,28.99
1.053,6.98,28.91
1.304,6.98,28.91
1.554,6.98,28.74
1.804,7.14,28.41
2.054,7.39,28.33
2.303,7.47,28.33
2.554,7.72,28.33
2.804,7.81,28.33
3.054,7.89,28.33
3.304,8.06,28.33
3.554,8.22,28.33
3.804,8.22,28.33
4.055,8.22,28.33
4.304,8.39,28.08
4.554,8.55,27.91
4.804,8.72,27.74
5.054,8.72,27.5
5.304,8.72,26.83
5.554,8.72,26.42
5.805,8.8,26.25
6.054,8.8,26.08
6.304,8.8,25.42
6.554,8.8,25
6.804,8.8,24.59
7.053,8.8,24.17
7.304,8.8,23.51
7.554,8.8,23.34
7.804,8.8,23.18
8.053,8.8,23.01
8.304,8.8,22.76
8.554,8.89,22.51
8.804,9.13,22.26
9.053,9.55,22.01
9.304,9.88,21.93
9.553,10.96,21.85
9.804,11.38,21.85
10.055,11.38,21.85
10.305,11.46,21.85
10.555,11.63,21.85
10.804,11.88,21.85
11.054,12.21,21.85
11.304,12.54,21.85
11.554,12.87,21.85
11.804,13.45,21.77
12.054,13.62,21.6
12.304,13.87,21.52
12.554,14.03,21.02
12.803,14.2,20.44
13.053,14.28,19.77
13.304,14.28,19.36
13.554,14.12,19.11
13.804,13.95,18.78
14.054,13.79,18.69
14.303,13.62,18.61
14.555,13.62,18.61
14.805,13.62,18.61
15.055,13.62,18.61
15.304,13.62,18.61
15.554,13.62,18.61
15.804,13.62,18.61
16.055,13.62,18.61
16.304,13.62,18.61
16.554,13.62,18.61
16.805,13.62,18.61
17.055,13.62,18.61
17.304,13.62,18.61
17.555,13.62,18.61
17.805,13.62,18.61
18.055,13.62,18.61
18.305,13.62,18.61
18.553,13.7,18.53
18.803,14.12,18.44
19.054,14.28,18.28
19.304,14.28,18.11
19.554,14.37,17.95
19.804,14.37,17.78
20.054,14.37,17.7
20.303,14.37,17.28
20.554,14.37,17.03
20.805,14.37,16.87
21.053,14.28,16.45
21.304,14.28,16.37
21.555,14.28,16.04
21.803,14.28,15.87
22.053,14.28,15.7
22.303,14.37,15.54
22.553,14.53,15.45
22.803,14.87,15.37
23.054,15.11,15.2
23.303,15.45,15.12
23.553,16.19,15.04
23.803,16.53,15.04
24.053,16.69,15.12
24.303,17.02,15.29
24.553,17.11,15.45
24.803,17.19,15.54
25.055,17.27,15.7
25.305,17.27,15.79
