time,x,y,speed,stay
8.25,-0.1945790587709319,0.4598809284971542,,False
8.5,-0.2453728645530007,0.6161641568619107,0.65732132993156,False
8.75,-0.2906606938040391,0.7693181530805783,0.638838120791411,False
9.0,-0.3096767827480892,0.9075410332948434,0.5580992922906116,False
9.25,-0.3286928716921392,1.0457639135091084,0.5580992922906112,False
9.5,-0.3650476012420907,1.2011435891991749,0.6383041278663375,False
9.75,-0.44065342848169,1.3953627027995457,0.8336647306949995,False
10.0,-0.4993544189363603,1.576155128269796,0.7603336887212124,False
10.25,-0.5312960073016197,1.7356938645755746,0.6508194643596998,False
10.5,-0.5632375956668793,1.8952326008813531,0.6508194643596998,False
10.75,-0.5233839253725432,2.0527813817033076,0.6500453322581604,False
11.0,-0.4780195888017783,2.2101774229045534,0.6552121710509342,False
11.25,-0.410136974150207,2.225854121566321,0.2786771107318457,False
11.5,-0.3185109840089068,2.0921012967095707,0.6485077051389186,False
11.75,-0.2277995655271295,1.961047892836765,0.6375397224910757,False
12.0,-0.1829397118659113,1.965328527510321,0.1802545002473718,False
12.25,-0.1380798582046929,1.9696091621838767,0.1802545002473725,False
12.5,-0.0932200045434747,1.9738897968574327,0.1802545002473718,False
12.75,-0.0483601508822564,1.9781704315309887,0.1802545002473723,False
13.0,-0.0035002972210381,1.9824510662045445,0.1802545002473722,False
13.25,0.04135955644018,1.9867317008781005,0.1802545002473714,False
13.5,0.0862194101013983,1.991012335551656,0.1802545002473721,False
13.75,0.1310792637626166,1.995292970225212,0.1802545002473723,False
14.0,0.1914955498500133,1.9994750364599856,0.2422434247639739,False
14.25,0.3449763884391885,2.0030674284433134,0.614091499295645,False
14.5,0.4984572270283636,2.006659820426641,0.6140914992956447,False
14.75,0.651418700762352,2.0014828708652517,0.6121962202253103,False
15.0,0.8039337151513358,1.988767570483479,0.612176555942753,False
15.25,0.9564487295403196,1.9760522701017067,0.6121765559427524,False
15.5,1.0966789219029445,1.913262346239936,0.6145838447421245,False
15.75,1.2359003656921457,1.8463606245115136,0.6178472404208274,False
16.0,1.3582386000583275,1.7849926846152226,0.5474693435793404,False
16.25,1.4469841556048388,1.7346353619000163,0.4081496505999212,False
16.5,1.5357297111513502,1.68427803918481,0.4081496505999212,False
16.75,1.6244752666978612,1.6339207164696037,0.4081496505999204,False
17.0,1.70891575553311,1.6045241282990956,0.3576446404083747,False
17.25,1.7872713809662948,1.6047538421270555,0.3134238486259348,False
17.5,1.865627006399479,1.6049835559550152,0.313423848625933,False
17.75,1.943982631832664,1.605213269782975,0.3134238486259357,False
18.0,2.0223382572658486,1.6054429836109347,0.3134238486259339,False
18.25,2.0797500705863525,1.6065246634826988,0.2296880089196951,False
18.5,2.090423104521248,1.6095076138944748,0.0443281664921156,True
18.75,2.1010961384561435,1.612490564306251,0.0443281664921158,True
19.0,2.1117691723910395,1.6154735147180272,0.0443281664921176,True
19.25,2.122442206325935,1.6184564651298037,0.0443281664921161,True
19.5,2.1331152402608304,1.6214394155415794,0.0443281664921154,True
19.75,2.143788274195726,1.6244223659533557,0.0443281664921158,True
20.0,2.154461308130622,1.627405316365132,0.0443281664921178,True
20.25,2.165134342065518,1.6303882667769078,0.0443281664921171,True
20.5,2.175807376000413,1.633371217188684,0.0443281664921141,True
20.75,2.1864804099353083,1.6363541676004605,0.0443281664921161,True
21.0,2.197153443870204,1.6393371180122365,0.0443281664921156,True
21.25,2.2078264778051,1.6423200684240125,0.044328166492119,True
21.5,2.2184995117399953,1.6453030188357889,0.0443281664921144,True
21.75,2.2291725456748908,1.6482859692475649,0.0443281664921156,True
22.0,2.2398455796097863,1.651268919659341,0.0443281664921158,True
22.25,2.250518613544682,1.654251870071117,0.0443281664921173,True
22.5,2.2611916474795777,1.6572348204828933,0.0443281664921158,True
22.75,2.271864681414473,1.6602177708946697,0.0443281664921161,True
23.0,2.2825377153493687,1.6632007213064457,0.0443281664921156,True
23.25,2.293210749284264,1.6661836717182217,0.0443281664921156,True
23.5,2.30388378321916,1.669166622129998,0.0443281664921176,True
23.75,2.3145568171540556,1.672149572541774,0.0443281664921158,True
24.0,2.325229851088951,1.67513252295355,0.0443281664921156,True
24.25,2.3359028850238466,1.6781154733653263,0.0443281664921158,True
24.5,2.3465759189587425,1.6810984237771025,0.0443281664921176,True
24.75,2.357248952893638,1.6840813741888785,0.0443281664921156,True
25.0,2.3679219868285335,1.6870643246006547,0.0443281664921158,True
25.25,2.378595020763429,1.690047275012431,0.0443281664921158,True
25.5,2.3892680546983245,1.6930302254242071,0.0443281664921158,True
25.75,2.3999410886332204,1.696013175835983,0.0443281664921173,True
26.0,2.410614122568116,1.6989961262477593,0.0443281664921158,True
26.25,2.4212871565030114,1.7019790766595355,0.0443281664921158,True
26.5,2.431960190437907,1.7049620270713115,0.0443281664921156,True
26.75,2.442633224372803,1.7079449774830875,0.0443281664921173,True
27.0,2.4533062583076983,1.710927927894864,0.0443281664921161,True
27.25,2.4744281461727624,1.7151607634097594,0.0861673760520072,True
27.5,2.5336983669575397,1.7239568776673615,0.2396774732146193,False
27.75,2.5929685877423165,1.7327529919249642,0.2396774732146179,False
28.0,2.652238808527094,1.7415491061825663,0.2396774732146193,False
28.25,2.711509029311871,1.750345220440169,0.2396774732146197,False
28.5,2.7707792500966484,1.7591413346977711,0.2396774732146193,False
28.75,2.8300494708814257,1.7679374489553736,0.2396774732146196,False
29.0,2.982370172122774,1.7666221710621828,0.6093055191949928,False
29.25,3.214156842709346,1.7566716709245729,0.9280006302980311,False
29.5,3.4459435132959175,1.7467211707869628,0.9280006302980311,False
