time,x,y
0.254,6.53,28.7
0.504,6.53,28.7
0.753,6.53,28.61
1.004,6.71,28.61
1.253,6.98,28.52
1.503,7.43,28.52
1.754,7.7,28.52
2.004,7.7,28.52
2.254,7.7,28.52
2.503,8.5,28.43
2.753,9.13,28.34
3.003,9.58,28.25
3.254,10.92,28.25
3.504,11.81,28.25
3.754,11.81,28.25
4.004,11.81,28.25
4.253,12.71,28.25
4.504,13.43,28.16
4.754,13.6,28.07
5.003,14.32,28.07
5.253,14.77,27.98
5.503,15.84,27.98
5.754,16.2,27.89
6.004,16.2,27.89
6.253,17.01,27.89
6.503,17.9,27.89
6.753,18.62,27.89
7.003,18.8,27.89
7.254,18.89,27.89
7.504,19.33,27.89
7.753,19.78,27.89
8.003,19.87,27.71
8.253,19.96,27.53
8.504,20.23,27.18
8.754,20.32,26.64
9.003,20.32,26.1
9.253,20.32,25.66
9.503,20.41,24.76
9.754,20.5,24.22
10.003,20.5,23.95
10.254,20.41,23.6
10.504,20.41,23.42
10.753,20.32,23.06
11.004,20.23,22.7
11.253,20.23,22.07
11.504,20.05,21.81
11.754,19.87,21.54
12.004,19.78,21.54
12.254,19.78,21.54
12.504,19.78,21.54
12.754,19.78,21.54
13.004,19.78,21.54
13.254,19.78,21.54
13.504,19.78,21.54
