time,x,y
0.262,6.48,28.58
0.511,6.89,28.67
0.761,7.14,28.67
1.012,7.73,28.67
1.261,8.06,28.67
1.511,8.22,28.67
1.761,9.14,28.67
2.012,9.39,28.67
2.261,9.72,28.58
2.513,10.55,28.5
2.76,10.8,28.5
3.011,11.13,28.5
3.261,11.38,28.5
3.512,11.71,28.5
3.76,12.21,28.5
4.013,12.63,28.5
4.261,12.79,28.5
4.512,13.12,28.5
4.762,13.37,28.42
5.013,13.71,28.42
5.261,13.96,28.42
5.512,14.29,28.42
5.762,14.79,28.42
6.012,15.12,28.42
6.262,15.53,28.42
6.512,15.87,28.42
6.765,15.87,28.42
7.011,15.87,28.42
7.262,15.87,28.42
7.512,16.28,28.33
7.762,16.61,28.25
8.011,16.7,28.25
8.262,18.86,28.33
8.512,18.94,28.33
8.761,19.11,28.33
9.012,19.52,28.17
9.262,19.85,28
9.51,20.1,27.75
9.763,20.27,27.34
10.011,20.43,26.01
10.261,20.43,25.76
10.51,20.43,25.59
10.762,20.43,25.51
11.011,20.43,25.43
11.262,20.43,25.43
11.512,20.43,25.43
11.763,20.43,25.43
12.012,20.43,25.26
12.261,20.43,24.93
12.512,20.43,24.6
12.762,20.43,24.26
13.012,20.43,23.85
13.261,20.43,23.68
13.511,20.43,23.43
13.763,20.43,23.1
14.012,20.43,22.6
14.261,20.43,22.27
14.512,20.43,21.77
14.762,20.43,21.44
15.013,20.43,21.19
15.261,20.43,20.61
15.511,20.43,20.28
15.761,20.43,19.78
16.011,20.43,19.53
16.261,20.43,19.2
16.511,20.43,18.86
16.761,20.43,18.37
17.012,20.43,18.03
17.262,20.43,17.7
17.512,20.43,17.2
17.761,20.43,16.7
18.013,20.43,16.54
18.263,20.35,16.29
18.511,20.35,16.12
18.762,20.35,15.87
19.012,20.27,15.54
19.263,20.02,15.21
19.51,19.77,15.04
19.762,19.35,14.88
20.012,18.94,14.79
20.262,18.44,14.79
20.51,17.94,15.04
20.76,17.53,15.29
21.013,17.28,15.54
