time,x,y
0.303,6.48,28.42
0.552,7.06,28.42
0.801,7.39,28.42
1.052,7.73,28.25
1.303,7.89,28.08
1.551,8.14,27.84
1.801,8.22,27.67
2.052,8.31,27.42
2.302,8.47,27.25
2.553,8.56,27.09
2.8,8.64,26.92
3.052,8.72,26.84
3.302,8.81,26.51
3.55,8.89,26.09
3.8,8.97,25.76
4.05,8.97,25.43
4.301,9.05,25.01
4.551,9.05,24.84
4.801,9.05,24.51
5.051,9.05,24.18
5.3,9.05,23.93
5.551,9.05,23.68
5.802,8.97,23.43
6.053,8.97,23.18
6.301,8.89,22.85
6.552,8.89,22.44
6.8,8.89,22.19
7.051,8.89,21.94
7.3,8.89,21.52
7.551,8.89,21.27
7.802,8.89,20.77
8.053,8.89,20.53
8.302,8.89,20.19
8.552,8.97,20.03
8.8,8.97,19.69
9.051,8.97,19.36
9.302,8.97,18.86
9.551,9.05,18.61
9.802,9.05,18.37
10.052,9.05,18.2
10.302,9.05,17.95
10.55,9.14,17.62
10.802,9.14,17.2
11.051,9.14,17.12
11.302,9.14,16.95
11.55,9.3,16.62
11.802,9.47,16.54
12.052,9.55,16.37
12.301,9.8,16.29
12.552,10.22,16.12
12.8,10.72,15.87
13.052,11.21,15.71
13.302,11.55,15.62
13.55,11.8,15.54
13.801,12.21,15.46
14.051,12.63,15.38
14.302,13.04,15.29
14.55,13.54,15.21
14.802,13.96,15.13
15.05,14.62,15.04
15.301,15.04,14.96
15.551,15.37,14.88
15.801,15.78,14.88
16.052,16.2,14.88
16.302,16.53,14.96
16.551,16.95,15.13
16.801,17.28,15.38
17.052,17.44,15.46
17.301,17.53,15.71
