time,x,y
7.25,-0.05111837769971418,0.4117101881977975
7.5,-0.058507300716592756,0.5998417804240693
7.75,-0.06589622373347133,0.7879733726503412
8.0,-0.017568488784965967,0.9612317985459067
8.25,0.03340015994898157,1.133785251253376
8.5,0.05028430290960841,1.3122063067913297
8.75,0.05466268730204908,1.4927802122153886
9.0,0.08839921655264618,1.6657153233385256
9.25,0.14955534012243732,1.8315160381354976
9.5,0.20736316117125236,1.9992618135103786
9.75,0.2553163763093568,2.1727322225907497
10.0,0.3018178867656062,2.3412036008763932
10.25,0.3030765976186202,2.3538787271534813
10.5,0.3043353084716342,2.36655385343057
10.75,0.3055940193246482,2.3792289797076585
11.0,0.3068527301776622,2.391904105984747
11.25,0.3081114410306761,2.404579232261835
11.5,0.3093701518836901,2.4172543585389237
11.75,0.3106288627367041,2.4299294848160122
12.0,0.3118875735897181,2.4426046110931003
12.25,0.31314628444273207,2.455279737370189
12.5,0.31440499529574606,2.4679548636472775
12.75,0.31566370614876,2.4806299899243656
13.0,0.316922417001774,2.493305116201454
13.25,0.31818112785478797,2.5059802424785427
13.5,0.31943983870780196,2.5186553687556312
13.75,0.3206985495608159,2.5313304950327193
14.0,0.3219572604138299,2.544005621309808
14.25,0.32321597126684387,2.5566807475868965
14.5,0.32447468211985786,2.5693558738639846
14.75,0.32573339297287185,2.582031000141073
15.0,0.32699210382588584,2.5947061264181617
15.25,0.32825081467889977,2.60738125269525
15.5,0.32950952553191376,2.6200563789723383
15.75,0.33076823638492775,2.632731505249427
16.0,0.33202694723794174,2.645406631526515
16.25,0.33328565809095567,2.6580817578036036
16.5,0.33454436894396966,2.670756884080692
16.75,0.33580307979698365,2.6834320103577807
17.0,0.33706179064999764,2.696107136634869
17.25,0.33832050150301163,2.7087822629119573
17.5,0.3395792123560256,2.721457389189046
17.75,0.34083792320903955,2.734132515466134
18.0,0.3389870038866735,2.8543470628210965
18.25,0.3352915691762398,3.0383499405609684
18.5,0.3437600523643541,3.2210883758544804
18.75,0.36684313321979284,3.402307619898828
19.0,0.37305247833641925,3.581966495124423
19.25,0.3323797274527141,3.7572900315792204
19.5,0.2946566288593114,3.9327673729354777
19.75,0.32390351757210334,4.111736757178372
20.0,0.3531504062848953,4.290706141421267
20.25,0.3872054997762342,4.475352230310827
20.5,0.4222008992464454,4.661108471443355
20.75,0.4571962987166566,4.846864712575884
