time,x,y,speed,stay
0.305,6.54,28.72,,False
0.554,6.54,28.72,0.0,True
0.804,6.54,28.72,0.0,True
1.054,6.54,28.65,0.2800000000000011,True
1.304,6.67,28.65,0.5199999999999996,False
1.554,6.85,28.72,0.772528316633118,False
1.804,7.17,28.72,1.2800000000000011,False
2.054,7.8,28.65,2.5355078386784786,False
2.304,7.99,28.53,0.8988882021697651,False
2.553,8.3,28.34,1.4602135713010354,False
2.803,8.68,27.71,2.94292371630662,False
3.054,8.8,27.27,1.8170126296400675,False
3.304,8.8,27.08,0.7600000000000051,False
3.554,8.93,26.52,2.299565176288763,False
3.804,8.93,26.14,1.519999999999996,False
4.054,8.99,25.76,1.5388307249337012,False
4.304,9.06,24.69,4.2891490997632635,False
4.554,9.06,24.19,2.0,False
4.804,9.12,24.13,0.3394112549695456,True
5.054,9.12,24.13,0.0,True
5.305,9.12,24.13,0.0,True
5.554,9.12,24.0,0.5220883534136495,False
5.804,9.12,23.69,1.2399999999999949,False
6.054,9.12,23.62,0.2800000000000011,True
6.304,9.12,23.62,0.0,True
6.555,9.12,23.25,1.4741035856573776,False
6.805,9.12,23.06,0.7600000000000051,False
7.054,9.12,23.06,0.0,True
7.304,9.12,23.06,0.0,True
7.554,9.12,23.06,0.0,True
7.804,9.12,23.12,0.2400000000000091,True
8.054,9.12,23.18,0.2399999999999948,True
8.305,9.12,23.18,0.0,True
8.555,9.12,23.5,1.2800000000000011,False
8.804,9.12,23.69,0.7630522088353449,False
9.054,9.12,24.13,1.759999999999991,False
9.304,9.12,24.69,2.240000000000009,False
9.554,9.12,25.01,1.2800000000000011,False
9.804,9.12,25.32,1.2399999999999949,False
10.054,9.12,25.64,1.2800000000000011,False
10.304,9.12,25.95,1.2399999999999949,False
10.554,9.12,26.14,0.7600000000000051,False
10.803,9.06,26.33,0.8001951343442159,False
11.054,9.06,26.64,1.235059760956187,False
11.304,9.12,26.89,1.0283968105745942,False
11.554,9.24,27.08,0.8988882021697637,False
11.804,9.5,27.33,1.442775103749714,False
12.054,9.94,27.65,2.1762352813976698,False
12.304,10.5,27.71,2.2528204544525985,False
12.553,11.26,27.9,3.1461448548889677,False
12.803,11.7,28.02,1.82428068015862,False
13.053,12.33,28.02,2.520000000000003,False
13.304,13.02,28.09,2.7631140851633034,False
13.555,13.27,28.21,1.104814711064709,False
13.804,13.65,28.4,1.7062366093371837,False
14.054,13.9,28.53,1.1271202242884344,False
14.305,14.02,28.65,0.676118037787926,False
14.554,14.09,28.78,0.5929647815354863,False
14.804,14.21,29.03,1.1092339699089655,False
15.054,14.28,29.28,1.038460398859772,False
15.305,14.28,29.28,0.0,True
15.555,14.28,29.28,0.0,True
15.804,14.28,29.28,0.0,True
16.054,14.28,29.28,0.0,True
16.304,14.28,29.28,0.0,True
16.553,14.28,29.28,0.0,True
16.804,14.28,29.28,0.0,True
17.054,14.28,29.28,0.0,True
