time,x,y,speed,stay
0.253,6.29,28.53,,False
0.503,6.29,28.53,0.0,False
0.752,6.48,28.59,0.8001951343442278,False
1.002,6.48,28.59,0.0,False
1.252,6.6,28.59,0.4799999999999969,False
1.502,7.29,28.59,2.7600000000000016,False
1.752,7.8,28.59,2.039999999999999,False
2.002,7.99,28.59,0.7600000000000022,False
2.253,7.99,28.59,0.0,True
2.502,8.3,28.15,2.1615978539434444,False
2.752,8.49,27.46,2.862725973613253,False
3.003,8.55,26.96,2.0063232369743673,False
3.253,8.55,26.89,0.2800000000000011,True
3.502,8.68,26.14,3.056961001443387,False
3.752,8.87,24.94,4.859794234327207,False
4.002,8.87,24.38,2.240000000000009,False
4.252,8.87,24.13,1.0,False
4.502,8.87,23.43,2.799999999999997,False
4.753,8.87,22.68,2.9880478087649363,False
5.002,8.87,21.55,4.538152610441769,False
5.252,8.87,20.6,3.799999999999997,False
5.502,8.93,20.54,0.3394112549695506,True
5.753,8.93,20.54,0.0,True
6.003,8.93,20.1,1.759999999999991,False
6.252,9.18,20.16,1.032526918247586,False
6.502,9.56,20.23,1.545574326908936,False
6.752,10.06,20.29,2.0143485299222665,False
7.002,10.63,20.35,2.292596780945138,False
7.252,10.75,20.35,0.4799999999999969,True
7.503,10.75,20.35,0.0,True
7.752,10.88,20.35,0.5220883534136584,False
8.003,11.01,20.42,0.5882399625590958,False
8.252,11.01,20.42,0.0,True
8.503,11.07,20.42,0.2390438247011977,True
8.753,11.07,20.42,0.0,True
9.002,11.32,20.48,1.0325269182475822,False
9.252,11.32,20.48,0.0,True
9.502,11.26,20.48,0.240000000000002,True
9.753,11.26,20.48,0.0,True
10.003,11.19,20.48,0.2800000000000011,True
10.253,11.13,20.48,0.2399999999999948,True
10.503,11.01,20.48,0.480000000000004,True
10.753,10.88,20.48,0.519999999999996,False
11.003,10.88,20.67,0.7600000000000051,False
11.253,11.07,20.67,0.759999999999998,False
11.503,11.07,20.67,0.0,True
11.752,11.07,20.67,0.0,True
12.002,11.01,20.6,0.3687817782917176,True
12.253,10.94,20.54,0.367312528179007,True
12.502,10.94,20.35,0.7630522088353305,False
12.752,10.88,19.98,1.499333185119308,False
13.003,10.88,19.47,2.03187250996017,False
13.251,10.88,18.91,2.258064516129034,False
13.503,10.94,18.84,0.3658549387814603,True
13.752,11.19,18.65,1.261069756474505,False
14.002,11.63,18.09,2.848719010362376,False
14.252,11.82,17.65,1.9170811146114852,False
14.502,11.82,17.27,1.519999999999996,False
14.753,11.82,17.02,0.9960159362549824,False
15.002,11.7,16.77,1.113688724808196,False
15.253,11.57,16.64,0.7324612076035911,False
15.502,11.51,16.52,0.5388115608433262,False
15.753,11.45,16.52,0.2390438247011977,True
16.003,11.45,16.52,0.0,True
16.253,11.45,16.52,0.0,True
16.503,11.32,16.45,0.590592922409333,False
16.752,11.07,16.39,1.0325269182475896,False
17.003,11.07,16.39,0.0,True
17.253,11.07,16.39,0.0,True
17.503,11.07,16.39,0.0,True
17.753,11.07,16.39,0.0,True
18.003,11.07,16.39,0.0,True
18.253,11.07,16.39,0.0,True
18.503,11.07,16.39,0.0,True
18.753,11.07,16.39,0.0,True
19.003,11.07,16.39,0.0,True
19.253,11.07,16.39,0.0,True
19.502,11.07,16.39,0.0,True
19.753,11.07,16.39,0.0,True
20.002,11.07,16.39,0.0,True
20.253,11.07,16.39,0.0,True
20.502,11.07,16.39,0.0,True
20.753,11.07,16.39,0.0,True
21.003,11.07,16.39,0.0,True
21.253,11.07,16.39,0.0,True
21.502,11.07,16.39,0.0,True
21.753,11.07,16.39,0.0,True
22.003,11.07,16.39,0.0,True
22.253,11.07,16.39,0.0,True
22.502,11.07,16.39,0.0,True
22.753,11.07,16.39,0.0,True
23.003,11.07,16.39,0.0,True
23.253,11.13,16.08,1.2630122723077648,False
23.501,11.19,15.89,0.8034217276278601,False
23.753,11.63,15.45,2.4692617755720887,False
24.002,12.33,15.32,2.859313656438173,False
24.253,12.95,15.32,2.4701195219123355,False
24.502,13.58,15.32,2.5301204819277263,False
24.752,14.4,15.32,3.280000000000001,False
25.002,15.09,15.32,2.759999999999998,False
25.253,15.6,15.32,2.0318725099601487,False
25.502,16.22,15.32,2.489959839357439,False
25.753,16.73,15.32,2.031872509960156,False
26.003,16.92,15.38,0.7969943538068565,False
26.253,16.92,15.38,0.0,True
26.502,16.92,15.38,0.0,True
26.752,16.92,15.38,0.0,True
27.003,16.92,15.38,0.0,True
27.252,16.92,15.38,0.0,True
27.503,16.92,15.38,0.0,True
27.753,16.92,15.38,0.0,True
28.002,17.61,15.13,2.9473643585395677,False
28.253,17.67,15.13,0.2390438247012031,True
28.502,17.73,15.07,0.3407743523790585,True
28.753,17.86,14.94,0.7324612076035909,False
29.003,17.86,14.94,0.0,True
29.252,18.05,15.01,0.8131910333862175,False
29.503,18.3,15.07,1.0242996121260863,False
29.752,18.36,15.38,1.268084610750766,False
30.003,18.43,15.51,0.5882399625590938,False
30.252,18.43,15.51,0.0,True
30.502,18.43,15.51,0.0,True
30.753,18.43,15.51,0.0,True
31.002,18.43,15.51,0.0,True
31.253,18.43,15.51,0.0,True
31.502,18.43,15.57,0.2409638554216899,True
31.753,18.43,15.57,0.0,True
32.003,18.43,15.57,0.0,True
