time,x,y,speed,stay
0.255,6.35,28.78,,False
0.504,6.35,28.78,0.0,True
0.754,6.35,28.78,0.0,True
1.004,6.35,28.65,0.5200000000000102,False
1.254,6.35,28.65,0.0,True
1.504,6.41,28.34,1.263012272307751,False
1.754,6.67,28.28,1.0673331251301048,False
2.004,6.67,28.28,0.0,True
2.253,7.17,28.21,2.027615351223186,False
2.504,7.23,28.21,0.2390438247011973,True
2.754,7.29,28.21,0.2399999999999984,True
3.005,7.74,28.21,1.7928286852589657,False
3.254,8.18,28.21,1.7670682730923668,False
3.503,8.55,28.15,1.5053546035334435,False
3.754,8.49,28.09,0.3380590188939649,True
4.004,8.8,27.96,1.3446189051177315,False
4.253,9.18,27.02,4.071900997794877,False
4.503,9.18,25.95,4.280000000000001,False
4.753,9.06,25.07,3.5525765297879186,False
5.004,8.93,23.87,4.808849109863236,False
5.253,8.93,22.62,5.020080321285129,False
5.504,9.06,21.8,3.3077327844124107,False
5.753,9.5,21.04,3.52682705222492,False
6.004,9.81,20.86,1.428163213460954,False
6.254,10.0,20.86,0.759999999999998,False
6.503,10.31,20.73,1.3500189810418937,False
6.754,10.56,20.6,1.122629705466564,False
7.003,10.75,20.6,0.7630522088353376,False
7.254,10.75,20.6,0.0,True
7.504,10.75,20.6,0.0,True
7.754,10.75,20.6,0.0,True
8.004,10.75,20.6,0.0,True
8.253,11.01,20.6,1.044176706827306,False
8.503,11.01,20.54,0.2400000000000091,True
8.754,11.01,20.54,0.0,True
9.004,10.94,20.54,0.2800000000000011,True
9.254,11.01,20.67,0.5905929224093456,False
9.503,10.94,20.67,0.2811244979919683,True
9.754,10.94,20.6,0.2788844621513962,True
10.003,10.94,20.6,0.0,True
10.254,10.94,20.6,0.0,True
10.504,10.94,20.6,0.0,True
10.754,10.94,20.6,0.0,True
11.004,10.94,20.6,0.0,True
11.254,10.94,20.6,0.0,True
11.504,10.94,20.6,0.0,True
11.753,11.01,20.42,0.7756308399930887,False
12.004,11.07,20.35,0.3673125281790024,True
12.254,11.07,20.42,0.2800000000000011,True
12.503,11.07,20.67,1.004016064257026,False
12.754,11.07,20.79,0.4780876494023813,True
13.004,11.07,20.86,0.2800000000000011,True
13.254,11.07,20.86,0.0,True
13.504,11.07,20.86,0.0,True
13.754,11.01,21.17,1.2630122723077648,False
14.004,10.31,21.48,3.062286727267708,False
14.254,9.56,21.74,3.175153539594579,False
14.504,9.24,22.36,2.790842166801989,False
14.754,9.12,22.99,2.5653069991718307,False
15.004,9.12,23.69,2.8000000000000114,False
15.254,9.18,25.38,6.764259013373149,False
15.503,9.18,26.14,3.052208835341365,False
15.754,9.06,26.77,2.5550866525615885,False
16.003,8.8,27.33,2.4795741430414564,False
16.254,8.43,27.77,2.2904035620406025,False
16.503,7.74,28.28,3.4458673845964265,False
16.754,7.17,28.53,2.479739652525158,False
17.004,6.92,28.59,1.0283968105745942,False
17.253,6.73,28.65,0.8001951343442284,False
17.504,6.54,28.65,0.7569721115537827,False
17.754,6.54,28.65,0.0,True
