time,x,y,speed,stay
0.271,6.56,28.58,,False
0.521,6.56,28.58,0.0,False
0.769,6.56,28.58,0.0,False
1.019,6.89,28.58,1.320000000000001,False
1.269,7.14,28.58,1.0,False
1.521,7.39,28.58,0.992063492063492,False
1.768,7.56,28.5,0.7606596853463906,False
2.02,7.89,28.42,1.3474545116150498,False
2.269,8.06,28.25,0.965527331740674,False
2.52,8.22,27.92,1.4611251650113293,False
2.77,8.31,27.67,1.0628264204469136,False
3.019,8.31,27.42,1.0040160642570275,False
3.268,8.31,27.09,1.3253012048192865,False
3.519,8.39,26.76,1.352822856282832,False
3.769,8.39,26.51,1.0,False
4.02,8.39,26.17,1.3545816733067753,False
4.269,8.47,25.76,1.6776384396952115,False
4.521,8.56,25.26,2.0160136183937376,False
4.769,8.56,24.84,1.6935483870967796,False
5.02,8.56,24.43,1.6334661354581714,False
5.269,8.56,24.18,1.004016064257026,False
5.518,8.56,23.85,1.325301204819272,False
5.772,8.56,23.52,1.299212598425202,False
6.02,8.64,23.18,1.408407193272018,False
6.268,8.64,22.93,1.0080645161290314,False
6.519,8.72,22.6,1.352822856282832,False
6.769,8.89,22.27,1.4848568954616532,False
7.019,9.22,21.19,4.5171672539324845,False
7.269,9.39,21.02,0.9616652224137092,False
7.518,9.55,20.86,0.9087316063441596,False
7.769,9.72,20.69,0.957833886866233,False
8.021,10.05,20.36,1.8519463316790536,False
8.271,10.05,20.36,0.0,False
8.52,10.05,20.36,0.0,False
8.77,10.05,20.36,0.0,False
9.021,10.05,20.36,0.0,False
9.272,10.05,20.36,0.0,False
9.521,10.05,20.36,0.0,False
9.77,10.05,20.36,0.0,False
10.022,10.05,20.36,0.0,False
10.271,10.05,20.36,0.0,False
10.521,10.05,20.36,0.0,False
10.771,10.05,20.36,0.0,False
11.02,10.05,20.36,0.0,False
11.269,10.05,20.36,0.0,False
11.518,10.05,20.36,0.0,False
11.769,10.05,20.36,0.0,False
12.021,10.05,20.36,0.0,False
12.269,10.05,20.36,0.0,False
12.52,10.05,20.36,0.0,False
12.771,10.05,20.36,0.0,False
13.021,10.05,20.36,0.0,False
13.271,10.05,20.36,0.0,False
13.521,10.05,20.36,0.0,False
13.771,10.05,20.36,0.0,False
14.021,10.05,20.36,0.0,False
14.27,10.05,20.36,0.0,False
14.52,10.05,20.36,0.0,False
14.771,10.05,20.36,0.0,False
15.02,10.05,20.36,0.0,False
15.269,10.05,20.36,0.0,False
15.521,10.05,20.36,0.0,False
15.771,10.05,20.36,0.0,False
16.021,10.05,20.36,0.0,False
16.27,10.05,20.53,0.6827309236947893,False
16.522,10.05,20.61,0.3174603174603121,False
16.768,10.05,20.77,0.6504065040650354,False
17.021,10.05,20.94,0.6719367588932871,False
17.268,10.05,21.19,1.0121457489878547,False
17.52,10.22,21.36,0.9540329587437534,False
17.769,10.3,21.52,0.7184154144577679,False
18.021,10.38,21.61,0.4778410547139751,False
18.268,10.55,21.69,0.7606596853463974,False
18.519,10.72,21.77,0.7485376186476507,False
18.769,10.88,21.85,0.7155417527999365,False
19.02,11.05,21.85,0.6772908366533829,False
19.27,11.3,21.94,1.0628264204469136,False
19.518,11.46,21.94,0.6451612903225783,False
19.771,11.63,21.94,0.6719367588932801,False
20.019,11.88,21.94,1.0080645161290422,False
20.269,12.13,21.94,1.0,False
20.518,12.46,21.94,1.325301204819265,False
20.769,12.63,21.94,0.6772908366533925,False
21.019,12.88,21.85,1.0628264204469136,False
21.27,13.04,21.69,0.90149071705057,False
21.521,13.29,21.52,1.2044793990303544,False
21.768,13.46,21.36,0.9451512169982854,False
22.02,13.62,21.11,1.1778430221949088,False
22.269,13.71,20.94,0.7725053840028655,False
22.518,13.71,20.69,1.0040160642570186,False
22.768,13.71,20.53,0.6400000000000006,False
23.018,13.79,20.28,1.049952379872533,False
23.27,13.79,20.11,0.6746031746031843,False
23.518,13.79,19.94,0.6854838709677314,False
23.77,13.79,19.61,1.3095238095238226,False
24.022,13.87,19.45,0.709862849999937,False
24.268,13.87,19.28,0.6910569105690919,False
24.522,13.87,19.2,0.3149606299212699,False
24.768,13.96,19.03,0.7819261813687433,False
25.02,13.96,18.86,0.6746031746031843,False
25.27,13.96,18.53,1.3199999999999932,False
25.52,13.96,18.12,1.6400000000000006,False
25.769,13.96,17.95,0.6827309236947893,False
26.018,13.96,17.78,0.6827309236947653,False
26.268,13.96,17.45,1.3200000000000074,False
26.519,13.96,17.04,1.633466135458183,False
26.768,13.96,16.79,1.0040160642570186,False
27.018,13.96,16.54,1.0,False
27.269,13.96,16.46,0.3187250996015898,False
27.52,14.04,16.37,0.4797448039359407,False
27.769,14.12,15.87,2.0335725142445416,False
28.019,14.37,15.71,1.1872657663724628,False
28.268,14.62,15.38,1.662670003573033,False
28.518,14.87,15.29,1.062826420446916,False
28.768,15.04,15.29,0.6799999999999997,False
29.018,15.37,15.21,1.3582341477079702,False
29.269,15.7,15.21,1.3147410358565863,False
29.518,16.03,15.21,1.325301204819272,False
29.771,16.36,15.46,1.6363827307892784,False
30.019,16.45,15.62,0.7402241834953972,False
30.269,16.2,15.38,1.386217876093072,False
