time,x,y,speed,stay
0.311,6.56,29.24,,False
0.561,6.56,28.82,1.6799999999999922,False
0.811,6.73,28.58,1.1764352935882278,False
1.061,6.89,28.49,0.7343023900274303,False
1.311,7.22,28.41,1.3582341477079702,False
1.561,7.64,28.41,1.6799999999999995,False
1.812,8.06,28.41,1.673306772908369,False
2.061,8.8,28.41,2.9718875502008055,False
2.311,8.89,28.41,0.3599999999999994,False
2.561,8.89,28.41,0.0,False
2.811,9.13,28.41,0.9600000000000009,False
3.06,9.63,28.41,2.008032128514055,False
3.31,9.8,28.41,0.6799999999999997,False
3.561,10.05,28.41,0.9960159362549804,False
3.811,10.38,28.41,1.3200000000000005,False
4.062,10.88,28.41,1.9920318725099575,False
4.311,10.96,28.41,0.3212851405622497,False
4.56,11.46,28.33,2.033572514244528,False
4.811,11.63,28.33,0.6772908366533853,False
5.061,12.04,28.33,1.6399999999999937,False
5.311,12.71,28.33,2.680000000000007,False
5.561,12.95,28.33,0.9599999999999936,False
5.811,13.2,28.33,1.0,False
6.06,13.79,28.33,2.369477911646589,False
6.31,14.12,28.33,1.3200000000000005,False
6.561,14.37,28.33,0.9960159362549788,False
6.811,14.78,28.24,1.679047348945229,False
7.061,15.28,28.24,2.0,False
7.312,15.61,28.24,1.3147410358565723,False
7.561,15.7,28.24,0.36144578313253,False
7.811,16.36,28.24,2.640000000000001,False
8.061,16.78,28.24,1.6800000000000068,False
8.311,17.11,28.16,1.3582341477079634,False
8.561,17.69,28.16,2.3200000000000074,False
8.811,18.19,28.08,2.025438224187547,False
9.061,18.6,28.08,1.6400000000000006,False
9.311,19.1,28.08,2.0,False
9.561,19.43,27.91,1.4848568954616377,False
9.811,19.68,27.74,1.2092973166264818,False
10.061,19.76,27.5,1.0119288512538778,False
10.311,19.93,27.25,1.2092973166264738,False
10.56,20.01,26.91,1.4027509394837716,False
10.81,20.18,26.5,1.7753872816937697,False
11.061,20.26,25.92,2.332634449132182,False
11.311,20.35,25.25,2.704071004984898,False
11.561,20.35,24.34,3.640000000000001,False
11.812,20.35,23.76,2.310756972111552,False
12.061,20.35,23.18,2.3293172690763075,False
12.31,20.35,22.51,2.6907630522088217,False
12.561,20.35,21.68,3.3067729083665487,False
12.812,20.35,21.1,2.310756972111552,False
13.061,20.43,20.85,1.0541690560969184,False
13.311,20.43,20.69,0.6400000000000006,False
13.56,20.43,19.94,3.012048192771078,False
13.811,20.51,19.77,0.7485376186476579,False
14.062,20.51,19.77,0.0,False
14.31,20.51,19.27,2.0161290322580556,False
14.562,20.51,19.27,0.0,False
14.811,20.51,19.27,0.0,False
15.061,20.51,19.27,0.0,False
15.311,20.35,19.27,0.6400000000000006,False
15.561,20.18,19.19,0.7515317691222407,False
15.811,20.01,19.03,0.9338094023942952,False
16.061,19.93,19.03,0.3200000000000074,False
16.311,19.68,18.94,1.0628264204469136,False
16.561,19.27,18.78,1.7604544867732317,False
16.811,18.85,18.78,1.6799999999999926,False
17.061,18.6,18.69,1.0628264204469136,False
17.311,18.19,18.53,1.7604544867732317,False
17.56,17.61,18.53,2.329317269076324,False
17.811,16.86,18.28,3.149678944390801,False
18.061,16.36,18.28,2.0,False
18.31,16.03,18.28,1.3253012048192767,False
18.561,15.61,18.28,1.6733067729083653,False
18.811,15.2,18.28,1.6400000000000006,False
19.061,15.03,18.36,0.7515317691222343,False
19.311,14.7,18.61,1.6560193235587564,False
19.561,14.37,18.69,1.3582341477079736,False
19.811,14.12,18.78,1.0628264204469136,False
20.061,13.95,18.86,0.7515317691222343,False
20.31,13.87,18.86,0.3212851405622509,False
20.56,13.87,18.86,0.0,False
20.811,13.87,18.86,0.0,False
21.062,13.87,18.86,0.0,False
21.311,13.87,18.86,0.0,False
21.562,13.87,18.86,0.0,False
21.811,13.87,18.86,0.0,False
22.062,13.87,18.86,0.0,False
22.311,13.87,18.86,0.0,False
22.561,13.87,18.78,0.3199999999999932,False
22.811,13.87,18.69,0.3599999999999994,False
23.061,13.87,18.53,0.6400000000000006,False
23.311,13.95,18.28,1.0499523798725352,False
23.561,13.95,18.03,1.0,False
23.811,13.95,17.45,2.3200000000000074,False
24.061,13.95,17.28,0.6799999999999926,False
24.31,13.95,17.12,0.6425702811245018,False
24.561,13.95,17.12,0.0,False
24.811,13.95,16.95,0.6800000000000068,False
25.061,13.95,16.87,0.3199999999999932,False
25.311,13.95,16.7,0.6800000000000068,False
25.561,13.95,16.62,0.3199999999999932,False
25.811,13.95,16.45,0.6800000000000068,False
26.061,13.95,16.28,0.6799999999999926,False
26.31,13.95,16.04,0.9638554216867598,False
26.561,13.95,15.95,0.3585657370517905,False
26.811,14.12,15.79,0.9338094023943004,False
27.061,14.2,15.62,0.7515317691222373,False
27.311,14.53,15.29,1.866761902332486,False
27.561,14.95,15.04,1.9550959055759896,False
27.811,15.2,14.96,1.049952379872533,False
28.061,15.53,14.96,1.3200000000000005,False
28.311,15.94,15.12,1.760454486773229,False
28.561,16.44,15.37,2.236067977499796,False
28.811,16.69,15.37,1.0,False
29.061,16.86,15.54,0.9616652224136992,False
29.311,16.86,15.62,0.3200000000000003,False
29.562,16.86,15.7,0.3187250996015923,False
