time,x,y,speed,stay
0.273,6.73,28.58,,False
0.52,6.73,28.58,0.0,False
0.769,6.98,28.58,1.0040160642570282,False
1.02,7.14,28.58,0.6374501992031842,False
1.269,7.48,28.58,1.365461847389562,False
1.52,7.89,28.58,1.6334661354581637,False
1.772,8.39,28.58,1.9841269841269875,False
2.02,8.47,28.58,0.3225806451612906,False
2.27,8.56,28.58,0.3599999999999994,False
2.52,9.05,28.58,1.9600000000000009,False
2.77,9.3,28.58,1.0,False
3.02,9.55,28.58,1.0,False
3.271,9.8,28.58,0.9960159362549804,False
3.519,9.97,28.67,0.7756203250673984,False
3.769,10.22,28.67,1.0,False
4.019,10.63,28.67,1.6400000000000006,False
4.269,11.21,28.75,2.341964986928711,False
4.521,11.46,28.75,0.992063492063493,False
4.769,11.8,28.75,1.370967741935482,False
5.019,12.21,28.75,1.6400000000000006,False
5.27,12.21,28.75,0.0,False
5.52,12.79,28.75,2.319999999999993,False
5.771,13.54,28.67,3.004998402092916,False
6.021,13.71,28.67,0.6800000000000068,False
6.27,14.2,28.67,1.9678714859437711,False
6.52,14.54,28.67,1.3599999999999994,False
6.77,15.04,28.67,2.0,False
7.02,15.45,28.67,1.6400000000000006,False
7.269,16.2,28.58,3.0336574245817234,False
7.521,16.7,28.5,2.009363317646375,False
7.77,16.95,28.5,1.0040160642570295,False
8.021,17.53,28.5,2.31075697211155,False
8.269,18.11,28.5,2.338709677419354,False
8.519,18.69,28.5,2.3200000000000074,False
8.769,19.19,28.33,2.1124393482417454,False
9.02,19.85,28.08,2.811800794995049,False
9.27,20.19,27.67,2.1305398376937132,False
9.52,20.43,27.17,2.218467939817925,False
9.769,20.43,26.92,1.004016064257026,False
10.02,20.43,26.67,0.9960159362549824,False
10.269,20.52,26.26,1.685790510989182,False
10.52,20.52,25.76,1.9920318725099648,False
10.769,20.52,25.26,2.008032128514052,False
11.022,20.52,25.01,0.988142292490118,False
11.269,20.52,24.84,0.6882591093117482,False
11.519,20.52,24.43,1.6400000000000006,False
11.77,20.6,23.93,2.0173687491907883,False
12.019,20.6,23.68,1.004016064257026,False
12.269,20.6,23.35,1.3199999999999932,False
12.521,20.6,23.18,0.6746031746031795,False
12.769,20.6,22.19,3.991935483870972,False
13.021,20.6,21.61,2.3015873015873027,False
13.27,20.52,21.11,2.0335725142445353,False
13.519,20.35,20.53,2.4273113632548573,False
13.769,20.35,20.03,2.0,False
14.021,20.27,19.86,0.7455672312720683,False
14.269,20.19,19.61,1.0584197377747335,False
14.521,20.19,19.36,0.9920634920634894,False
14.773,20.1,19.11,1.054391290125911,False
15.021,19.94,18.95,0.912395846692316,False
15.273,19.85,18.95,0.3571428571428581,False
15.52,19.52,18.95,1.3360323886639758,False
15.769,19.11,18.95,1.646586345381523,False
16.019,18.52,18.95,2.3600000000000163,False
16.269,18.11,18.86,1.679047348945229,False
16.52,17.61,18.86,1.9920318725099504,False
16.77,17.36,18.78,1.049952379872533,False
17.021,16.95,18.78,1.63346613545816,False
17.27,16.7,18.78,1.004016064257033,False
17.52,16.36,18.78,1.3599999999999994,False
17.769,15.87,18.78,1.9678714859437856,False
18.019,15.53,18.7,1.3971399357258396,False
18.269,15.04,18.53,2.0746083967823887,False
18.522,14.7,18.28,1.6680591182615951,False
18.769,14.37,18.2,1.3747309187327674,False
19.02,13.62,18.03,3.06384604457853,False
19.269,13.21,17.87,1.7675245851136885,False
19.52,12.71,17.78,2.0240455451602353,False
19.769,11.71,17.78,4.016064257028132,False
20.02,11.05,17.78,2.6294820717131353,False
20.269,10.55,17.95,2.1209230404033645,False
20.52,10.22,18.2,1.6494216370107055,False
20.769,10.05,18.61,1.7825173510981736,False
21.02,10.05,18.86,0.9960159362549752,False
21.269,10.05,19.11,1.004016064257033,False
21.52,10.05,19.45,1.3545816733067657,False
21.769,10.22,19.61,0.9375596409581376,False
22.02,10.47,19.86,1.4085792453915222,False
22.27,10.55,19.94,0.4525483399593958,False
22.523,10.55,19.94,0.0,False
22.773,10.55,19.94,0.0,False
23.022,10.55,19.94,0.0,False
23.27,10.55,19.94,0.0,False
23.521,10.55,19.94,0.0,False
23.773,10.55,19.94,0.0,False
24.023,10.55,19.94,0.0,False
24.273,10.55,19.94,0.0,False
24.521,10.55,19.94,0.0,False
24.771,10.55,19.94,0.0,False
25.024,10.55,19.94,0.0,False
25.273,10.55,19.94,0.0,False
25.52,9.97,20.11,2.4469657062771772,False
25.77,9.05,20.94,4.956288934273308,False
26.019,8.72,21.52,2.679951906940228,False
26.27,8.64,22.19,2.6882837303326372,False
26.52,8.56,22.85,2.6593232221751464,False
26.769,8.56,23.52,2.6907630522088413,False
27.021,8.64,24.1,2.3233779632229132,False
27.27,8.89,24.93,3.481258302452916,False
27.521,9.05,25.68,3.0552859872570117,False
27.77,9.05,26.17,1.967871485943793,False
28.02,8.72,27.25,4.5171672539324845,False
28.269,8.31,27.59,2.1390962225840706,False
28.52,7.31,28.0,4.305923308661064,False
28.773,6.98,28.08,1.342128604454512,False
29.024,6.98,28.08,0.0,False
