time,speed,low_speed
7.5,0.7531065494543687,
7.75,0.7531065494543687,0.7531065494543687
8.0,0.7194892867478953,0.736297918101132
8.25,0.7196943484011341,0.7195918175745146
8.5,0.7168726229147542,0.7182834856579441
8.75,0.7225079163024853,0.7196902696086198
9.0,0.7047803182841942,0.7136441172933398
9.25,0.706879887701105,0.7058301029926496
9.5,0.7097085523568872,0.7082942200289961
9.75,0.7199054790022671,0.7148070156795772
10.0,0.699085068084588,0.7094952735434276
10.25,0.05094988583329697,0.3750174769589425
10.5,0.05094988583329874,0.05094988583329786
10.75,0.05094988583329874,0.05094988583329874
11.0,0.05094988583329874,0.05094988583329874
11.25,0.05094988583329695,0.05094988583329785
11.5,0.05094988583329874,0.05094988583329785
11.75,0.05094988583329697,0.05094988583329786
12.0,0.05094988583329874,0.05094988583329786
12.25,0.050949885833298715,0.05094988583329873
12.5,0.05094988583329874,0.05094988583329873
12.75,0.05094988583329697,0.05094988583329786
13.0,0.05094988583329874,0.05094988583329786
13.25,0.050949885833298715,0.05094988583329873
13.5,0.05094988583329874,0.05094988583329873
13.75,0.05094988583329697,0.05094988583329786
14.0,0.05094988583329874,0.05094988583329786
14.25,0.050949885833298715,0.05094988583329873
14.5,0.05094988583329874,0.05094988583329873
14.75,0.05094988583329697,0.05094988583329786
15.0,0.05094988583329874,0.05094988583329786
15.25,0.05094988583329695,0.05094988583329785
15.5,0.05094988583329874,0.05094988583329785
15.75,0.05094988583329874,0.05094988583329874
16.0,0.05094988583329697,0.05094988583329786
16.25,0.050949885833298715,0.05094988583329785
16.5,0.05094988583329874,0.05094988583329873
16.75,0.05094988583329874,0.05094988583329874
17.0,0.05094988583329697,0.05094988583329786
17.25,0.05094988583329874,0.05094988583329786
17.5,0.050949885833298764,0.05094988583329875
17.75,0.05094988583329693,0.05094988583329785
18.0,0.48091518251095267,0.2659325341721248
18.25,0.7361599310394809,0.6085375567752167
18.5,0.7317382148394704,0.7339490729394756
18.75,0.7307338014219237,0.731236008130697
19.0,0.7190645858514049,0.7248991936366642
19.25,0.7199179408734285,0.7194912633624166
19.5,0.7179451733601713,0.7189315571167999
19.75,0.7253735147705264,0.7216593440653488
20.0,0.7253735147705281,0.7253735147705273
20.25,0.7510411710143757,0.7382073428924519
20.5,0.756095857454759,0.7535685142345674
20.75,0.7560958574547625,0.7560958574547607
