time,x,y,speed,stay
7.25,-0.0511183776997141,0.4117101881977975,,False
7.5,-0.0585073007165927,0.5998417804240693,0.7531065494543687,False
7.75,-0.0658962237334713,0.7879733726503412,0.7531065494543687,False
8.0,-0.0175684887849659,0.9612317985459068,0.7194892867478953,False
8.25,0.0334001599489815,1.133785251253376,0.7196943484011341,False
8.5,0.0502843029096084,1.3122063067913297,0.7168726229147542,False
8.75,0.054662687302049,1.4927802122153886,0.7225079163024853,False
9.0,0.0883992165526461,1.6657153233385256,0.7047803182841942,False
9.25,0.1495553401224373,1.8315160381354976,0.706879887701105,False
9.5,0.2073631611712523,1.9992618135103783,0.7097085523568872,False
9.75,0.2553163763093568,2.1727322225907497,0.7199054790022671,False
10.0,0.3018178867656062,2.3412036008763932,0.699085068084588,False
10.25,0.3030765976186202,2.3538787271534813,0.0509498858332969,True
10.5,0.3043353084716342,2.36655385343057,0.0509498858332987,True
10.75,0.3055940193246482,2.3792289797076585,0.0509498858332987,True
11.0,0.3068527301776622,2.391904105984747,0.0509498858332987,True
11.25,0.3081114410306761,2.404579232261835,0.0509498858332969,True
11.5,0.3093701518836901,2.4172543585389237,0.0509498858332987,True
11.75,0.3106288627367041,2.429929484816012,0.0509498858332969,True
12.0,0.3118875735897181,2.4426046110931003,0.0509498858332987,True
12.25,0.313146284442732,2.455279737370189,0.0509498858332987,True
12.5,0.314404995295746,2.4679548636472775,0.0509498858332987,True
12.75,0.31566370614876,2.4806299899243656,0.0509498858332969,True
13.0,0.316922417001774,2.493305116201454,0.0509498858332987,True
13.25,0.3181811278547879,2.5059802424785427,0.0509498858332987,True
13.5,0.3194398387078019,2.5186553687556312,0.0509498858332987,True
13.75,0.3206985495608159,2.5313304950327193,0.0509498858332969,True
14.0,0.3219572604138299,2.544005621309808,0.0509498858332987,True
14.25,0.3232159712668438,2.5566807475868965,0.0509498858332987,True
14.5,0.3244746821198578,2.569355873863985,0.0509498858332987,True
14.75,0.3257333929728718,2.582031000141073,0.0509498858332969,True
15.0,0.3269921038258858,2.5947061264181617,0.0509498858332987,True
15.25,0.3282508146788997,2.60738125269525,0.0509498858332969,True
15.5,0.3295095255319137,2.6200563789723383,0.0509498858332987,True
15.75,0.3307682363849277,2.632731505249427,0.0509498858332987,True
16.0,0.3320269472379417,2.645406631526515,0.0509498858332969,True
16.25,0.3332856580909556,2.6580817578036036,0.0509498858332987,True
16.5,0.3345443689439696,2.670756884080692,0.0509498858332987,True
16.75,0.3358030797969836,2.6834320103577807,0.0509498858332987,True
17.0,0.3370617906499976,2.696107136634869,0.0509498858332969,True
17.25,0.3383205015030116,2.7087822629119573,0.0509498858332987,True
17.5,0.3395792123560256,2.721457389189046,0.0509498858332987,True
17.75,0.3408379232090395,2.734132515466134,0.0509498858332969,True
18.0,0.3389870038866735,2.8543470628210965,0.4809151825109526,True
18.25,0.3352915691762398,3.0383499405609684,0.7361599310394809,False
18.5,0.3437600523643541,3.2210883758544804,0.7317382148394704,False
18.75,0.3668431332197928,3.402307619898828,0.7307338014219237,False
19.0,0.3730524783364192,3.581966495124423,0.7190645858514049,False
19.25,0.3323797274527141,3.757290031579221,0.7199179408734285,False
19.5,0.2946566288593114,3.9327673729354777,0.7179451733601713,False
19.75,0.3239035175721033,4.111736757178372,0.7253735147705264,False
20.0,0.3531504062848953,4.290706141421267,0.7253735147705281,False
20.25,0.3872054997762342,4.475352230310827,0.7510411710143757,False
20.5,0.4222008992464454,4.661108471443355,0.756095857454759,False
20.75,0.4571962987166566,4.846864712575884,0.7560958574547625,False
