"t","x","y","z"
1.546692010E-1,-7.880161703E-2,-2.626720630E-2,-2.052507252E-1
1.566694700E-1,-8.002334833E-2,-2.932153270E-2,-2.034181207E-1
1.587387780E-1,-7.513642311E-2,-3.298672289E-2,-2.070833147E-1
1.607736620E-1,-7.635815442E-2,-3.604105115E-2,-2.101376504E-1
1.628434310E-1,-7.391469181E-2,-3.726277873E-2,-2.095267773E-1
1.648786240E-1,-7.330382615E-2,-3.665191308E-2,-2.138028294E-1
1.669480470E-1,-7.574728876E-2,-3.481931984E-2,-2.138028294E-1
1.690296240E-1,-7.819075137E-2,-2.748893574E-2,-2.095267773E-1
1.710522010E-1,-7.819075137E-2,-2.382374369E-2,-2.064724565E-1
1.730860080E-1,-8.613199741E-2,-1.588249579E-2,-2.064724565E-1
1.750908160E-1,-8.796459436E-2,-9.773843922E-3,-2.076941878E-1
1.770903160E-1,-9.407325089E-2,-5.497787148E-3,-2.052507252E-1
1.791595470E-1,-9.590584040E-2,-6.108652451E-4,-2.052507252E-1
1.811943540E-1,-1.001819000E-1,3.665191587E-3,-2.028072625E-1
1.832626620E-1,-1.032362282E-1,7.941247895E-3,-2.003637999E-1
1.852974310E-1,-1.050688252E-1,1.160643995E-2,-1.997529417E-1
1.873660470E-1,-1.062905490E-1,2.138028294E-2,-1.979203373E-1
1.894486620E-1,-1.069014147E-1,2.504547499E-2,-1.979203373E-1
1.914690850E-1,-1.093448773E-1,2.932153270E-2,-1.960877478E-1
1.935502770E-1,-1.111774743E-1,3.604105115E-2,-1.936442852E-1
1.955068540E-1,-1.093448773E-1,3.726277873E-2,-1.942551434E-1
1.975064700E-1,-1.160643995E-1,4.214970022E-2,-1.936442852E-1
1.995758540E-1,-1.160643995E-1,4.764748737E-2,-1.863138974E-1
2.016103540E-1,-1.209513173E-1,5.131268129E-2,-1.881465018E-1
2.036793540E-1,-1.215621829E-1,5.375614017E-2,-1.881465018E-1
2.057141620E-1,-1.246165112E-1,5.803219974E-2,-1.826487035E-1
2.077829310E-1,-1.288925707E-1,5.864306539E-2,-1.832595766E-1
2.098651620E-1,-1.307251602E-1,6.047565863E-2,-1.808161139E-1
2.118861230E-1,-1.307251602E-1,6.352998316E-2,-1.765400618E-1
2.139207770E-1,-1.307251602E-1,7.086037099E-2,-1.765400618E-1
2.159227000E-1,-1.362229437E-1,7.330382615E-2,-1.704314053E-1
2.179221230E-1,-1.380555481E-1,8.124507964E-2,-1.673770845E-1
2.199910470E-1,-1.398881376E-1,9.040805697E-2,-1.649336219E-1
2.220262390E-1,-1.392772794E-1,9.285151958E-2,-1.612684280E-1
2.240952390E-1,-1.447750628E-1,1.050688252E-1,-1.563815027E-1
2.261299700E-1,-1.466076523E-1,1.130100712E-1,-1.576032341E-1
2.281998160E-1,-1.502728462E-1,1.166752651E-1,-1.539380401E-1
2.302819310E-1,-1.551597714E-1,1.240056455E-1,-1.514945775E-1
2.323038540E-1,-1.563815027E-1,1.295034289E-1,-1.508837193E-1
2.343852390E-1,-1.582140923E-1,1.368338168E-1,-1.466076523E-1
2.363428540E-1,-1.588249654E-1,1.417207420E-1,-1.502728462E-1
2.383433540E-1,-1.637118906E-1,1.484402567E-1,-1.466076523E-1
2.404117000E-1,-1.649336219E-1,1.508837193E-1,-1.447750628E-1
2.424467000E-1,-1.667662114E-1,1.557706445E-1,-1.429424733E-1
2.445157390E-1,-1.722639948E-1,1.643227488E-1,-1.417207420E-1
2.465498540E-1,-1.765400618E-1,1.716531366E-1,-1.398881376E-1
2.486194700E-1,-1.795943826E-1,1.728748679E-1,-1.404990107E-1
2.507012000E-1,-1.777617931E-1,1.783726513E-1,-1.423316002E-1
2.527226620E-1,-1.832595766E-1,1.826487035E-1,-1.362229437E-1
2.547568930E-1,-1.820378453E-1,1.832595766E-1,-1.417207420E-1
2.567588540E-1,-1.844813079E-1,1.820378453E-1,-1.404990107E-1
2.587579690E-1,-1.893682331E-1,1.808161139E-1,-1.374446750E-1
2.608267390E-1,-1.893682331E-1,1.814269722E-1,-1.392772794E-1
2.628614310E-1,-1.918116808E-1,1.795943826E-1,-1.392772794E-1
2.649306230E-1,-1.942551434E-1,1.820378453E-1,-1.429424733E-1
2.669660850E-1,-1.924225539E-1,1.832595766E-1,-1.466076523E-1
2.690345080E-1,-1.966986060E-1,1.850921661E-1,-1.453859210E-1
2.711177390E-1,-1.966986060E-1,1.881465018E-1,-1.496619880E-1
2.731385080E-1,-1.960877478E-1,1.905899495E-1,-1.539380401E-1
2.752193160E-1,-1.966986060E-1,1.948660165E-1,-1.545489132E-1
2.771765850E-1,-1.979203373E-1,1.979203373E-1,-1.569923609E-1
2.791762000E-1,-1.954768747E-1,1.991420686E-1,-1.618792862E-1
2.812454310E-1,-1.918116808E-1,2.034181207E-1,-1.673770845E-1
2.832795460E-1,-1.936442852E-1,2.125810981E-1,-1.685988009E-1
2.853489310E-1,-1.905899495E-1,2.247984111E-1,-1.753183305E-1
2.873832390E-1,-1.893682331E-1,2.321287990E-1,-1.765400618E-1
2.894530080E-1,-1.893682331E-1,2.449569702E-1,-1.826487035E-1
2.915347770E-1,-1.850921661E-1,2.614503205E-1,-1.838704348E-1
2.935558540E-1,-1.863138974E-1,2.669481039E-1,-1.869247705E-1
2.955907390E-1,-1.832595766E-1,2.852740586E-1,-1.899790913E-1
2.975927390E-1,-1.808161139E-1,3.005456924E-1,-1.887573600E-1
2.996082000E-1,-1.814269722E-1,3.054326177E-1,-1.930334121E-1
3.016632000E-1,-1.802052408E-1,3.188716471E-1,-1.936442852E-1
3.036974310E-1,-1.771509200E-1,3.298672438E-1,-1.942551434E-1
3.057673920E-1,-1.771509200E-1,3.347541690E-1,-1.918116808E-1
3.078028540E-1,-1.722639948E-1,3.439171314E-1,-1.985312104E-1
3.098726230E-1,-1.728748679E-1,3.549126983E-1,-1.973094791E-1
3.119556230E-1,-1.728748679E-1,3.561344445E-1,-1.979203373E-1
3.139781620E-1,-1.704314053E-1,3.634648323E-1,-1.979203373E-1
3.160598920E-1,-1.667662114E-1,3.683517575E-1,-2.009746730E-1
3.180150850E-1,-1.679879427E-1,3.677408695E-1,-1.985312104E-1
3.200155850E-1,-1.649336219E-1,3.665191531E-1,-2.034181207E-1
3.220851620E-1,-1.588249654E-1,3.640756905E-1,-2.021963894E-1
3.241209310E-1,-1.576032341E-1,3.628539443E-1,-2.034181207E-1
3.261915080E-1,-1.527163088E-1,3.567453027E-1,-2.089159191E-1
3.282266230E-1,-1.478293836E-1,3.512475193E-1,-2.089159191E-1
3.302966620E-1,-1.472185254E-1,3.445279896E-1,-2.101376504E-1
3.323795850E-1,-1.423316002E-1,3.439171314E-1,-2.119702399E-1
3.344021610E-1,-1.386664063E-1,3.414736688E-1,-2.119702399E-1
3.364370850E-1,-1.374446750E-1,3.396410644E-1,-2.180788964E-1
3.384381610E-1,-1.374446750E-1,3.402519524E-1,-2.211332172E-1
3.404386230E-1,-1.374446750E-1,3.433062732E-1,-2.193006277E-1
3.425082770E-1,-1.325577646E-1,3.488040566E-1,-2.260201424E-1
3.445431610E-1,-1.343903542E-1,3.512475193E-1,-2.266310006E-1
3.466119310E-1,-1.331686229E-1,3.567453027E-1,-2.315179259E-1
3.486720460E-1,-1.362229437E-1,3.628539443E-1,-2.296853364E-1
3.507415460E-1,-1.368338168E-1,3.701843321E-1,-2.333505303E-1
3.528240460E-1,-1.411098689E-1,3.744603992E-1,-2.321287990E-1
3.548454310E-1,-1.411098689E-1,3.848451078E-1,-2.345722616E-1
3.569268540E-1,-1.417207420E-1,3.940080702E-1,-2.339613885E-1
3.588860840E-1,-1.435533315E-1,3.958406746E-1,-2.327396572E-1
3.608858920E-1,-1.417207420E-1,4.007275999E-1,-2.394591719E-1
3.629553920E-1,-1.429424733E-1,4.043927789E-1,-2.357939780E-1
3.649902770E-1,-1.429424733E-1,4.092797041E-1,-2.388483137E-1
3.670589310E-1,-1.447750628E-1,4.172209501E-1,-2.357939780E-1
3.690939310E-1,-1.429424733E-1,4.196644127E-1,-2.382374406E-1
3.711638920E-1,-1.441642046E-1,4.214970171E-1,-2.382374406E-1
3.732463920E-1,-1.411098689E-1,4.263839424E-1,-2.376265824E-1
3.752680840E-1,-1.374446750E-1,4.294382632E-1,-2.345722616E-1
3.773035840E-1,-1.392772794E-1,4.306600094E-1,-2.327396572E-1
3.793063150E-1,-1.386664063E-1,4.312708676E-1,-2.321287990E-1
3.813055460E-1,-1.356120855E-1,4.318817258E-1,-2.345722616E-1
3.833750070E-1,-1.343903542E-1,4.288274050E-1,-2.345722616E-1
3.854105840E-1,-1.343903542E-1,4.276056588E-1,-2.370157093E-1
3.874802770E-1,-1.374446750E-1,4.196644127E-1,-2.382374406E-1
3.895155840E-1,-1.404990107E-1,4.166100919E-1,-2.357939780E-1
3.915859690E-1,-1.411098689E-1,4.111123085E-1,-2.339613885E-1
3.936676230E-1,-1.441642046E-1,4.050036669E-1,-2.321287990E-1
3.956895460E-1,-1.484402567E-1,4.007275999E-1,-2.309070677E-1
3.977701610E-1,-1.521054506E-1,3.970624208E-1,-2.229658216E-1
3.997270460E-1,-1.557706445E-1,3.921754956E-1,-2.211332172E-1
4.017268920E-1,-1.576032341E-1,3.909537494E-1,-2.217440903E-1
