time,speed,low_speed
0.503,0.32128514056224217,
0.754,0.4235117853679153,
1.003,0.0,
1.253,0.0,
1.503,0.3200000000000003,0.21295938518603155
1.754,0.712690988844558,0.29124055484249467
2.003,0.7184154144577577,0.3502212806604632
2.254,0.31872509960159406,0.413966300580782
2.503,0.9638554216867474,0.6067373849181316
2.753,0.6400000000000006,0.6707373849181316
3.002,1.9146983841060616,0.9111388639704323
3.254,0.0,0.7674557810788807
3.503,0.32128514056224916,0.7679677892710118
3.753,0.3200000000000003,0.6391967049336623
4.003,0.9600000000000009,0.7031967049336624
4.252,1.2851405622489989,0.5772851405622499
4.503,1.8725099601593556,0.951787132594121
4.753,0.0,0.887530104481671
5.003,0.9600000000000009,1.0155301044816711
5.253,0.3200000000000003,0.887530104481671
5.502,0.3212851405622497,0.6947590201443213
5.752,0.9600000000000009,0.5122570281124503
6.003,0.637450199203187,0.6397470679530877
6.253,0.9600000000000009,0.6397470679530877
6.503,0.6400000000000006,0.7037470679530877
6.754,0.0,0.6394900398406378
7.002,0.9274193548387105,0.6329739108083798
7.254,1.308922420830997,0.7672683551339418
7.503,0.9638554216867457,0.7680394394712907
7.753,0.9600000000000009,0.8320394394712908
8.003,1.2800000000000011,1.0880394394712911
8.253,1.240000000000002,1.1505555685035493
8.503,1.2800000000000011,1.1447710843373502
8.753,1.279999999999994,1.2079999999999997
9.003,0.9600000000000009,1.2079999999999997
9.253,0.6400000000000006,1.0799999999999996
9.503,1.0119288512538847,1.0343857702507762
9.753,0.9200000000000017,0.9623857702507763
10.003,0.3200000000000003,0.7703857702507777
10.253,1.6000000000000014,0.8983857702507777
10.503,1.9199999999999946,1.1543857702507765
10.753,0.9600000000000009,1.1439999999999997
11.003,1.8800000000000026,1.3359999999999999
11.253,1.9200000000000017,1.6560000000000001
11.503,1.9200000000000017,1.7200000000000002
11.753,2.1999999999999886,1.7759999999999991
12.003,1.6000000000000085,1.9040000000000006
12.253,1.2800000000000011,1.7840000000000003
12.502,0.9236947791164655,1.5847389558232932
12.754,0.6349206349206383,1.3277230828074205
13.003,0.9638554216867385,1.0804941671447703
13.253,0.6400000000000006,0.8884941671447688
13.503,0.9599999999999937,0.8244941671447673
13.753,1.7232527382830494,0.9844057589780842
14.003,0.9050966799187816,1.038440967977713
14.253,0.6985699678629071,0.9853838772129464
14.503,0.4525483399593908,0.9478935452048244
14.753,0.9050966799187816,0.9369128811885821
15.003,0.4525483399593908,0.6827720015238504
15.254,0.9014907170505813,0.6820508089502104
15.504,1.395421083401001,0.821421032057829
15.754,1.0119288512538733,0.9332971343167257
16.003,1.2851405622489942,1.0093059107827682
16.253,0.960000000000008,1.1107962427908915
16.503,0.9599999999999937,1.122498099380774
16.753,2.2231509170544443,1.2880440661114627
17.003,1.2800000000000011,1.3416582958606882
17.254,2.5498007968127387,1.5945903427734371
17.503,1.8875502008032174,1.780100382934079
17.753,1.0119288512538733,1.790486153184855
18.003,2.240000000000009,1.7938559697739678
18.253,2.519999999999996,2.041855969773967
18.503,0.9599999999999937,1.723895810411418
18.754,2.2310756972111534,1.7926009096930051
19.003,0.9236947791164721,1.774954095265525
19.252,0.3212851405622437,1.3912111233779718
19.504,2.5396825396825173,1.395147631314476
19.754,1.5999999999999943,1.523147631314476
20.003,0.321285140562258,1.141189519984697
20.253,1.2399999999999949,1.2044505641614016
