time,x,y,speed,stay
0.264,6.48,28.67,,False
0.513,6.73,28.67,1.0040160642570282,False
0.768,6.89,28.67,0.627450980392154,False
1.013,7.06,28.67,0.6938775510204082,False
1.264,7.56,28.5,2.104023255220861,False
1.513,7.89,28.33,1.4908201761663162,False
1.764,8.14,28.17,1.1825356238769538,False
2.013,8.39,27.75,1.9629476963614425,False
2.264,8.47,27.42,1.3528228562828344,False
2.514,8.64,26.76,2.7261694738221984,False
2.764,8.72,26.26,2.025438224187546,False
3.013,8.72,25.92,1.365461847389557,False
3.263,8.81,25.68,1.025280449438111,False
3.515,8.81,25.34,1.3492063492063475,False
3.763,8.81,24.76,2.33870967741935,False
4.014,8.81,24.26,1.9920318725099575,False
4.264,8.81,23.93,1.3200000000000074,False
4.516,8.89,23.6,1.347454511615046,False
4.765,8.89,23.27,1.3253012048192865,False
5.014,8.97,22.85,1.7170729579463304,False
5.264,9.05,22.52,1.358234147707979,False
5.513,9.22,22.27,1.214153932355903,False
5.764,9.39,22.02,1.2044793990303548,False
6.015,9.55,21.94,0.7126909888445535,False
6.266,9.88,21.94,1.3147410358565723,False
6.514,10.22,21.94,1.370967741935482,False
6.765,10.63,21.94,1.6334661354581714,False
7.016,10.88,21.94,0.9960159362549788,False
7.263,11.38,21.85,2.0568236106689137,False
7.516,11.63,21.85,0.988142292490118,False
7.764,11.96,21.85,1.3306451612903216,False
8.014,12.21,21.85,1.0000000000000036,False
8.264,12.54,21.85,1.3199999999999932,False
8.514,12.96,21.85,1.6800000000000068,False
8.766,13.04,21.77,0.4489566864676484,False
9.013,13.04,21.19,2.348178137651816,False
9.264,13.21,20.53,2.715308240858771,False
9.514,13.37,20.19,1.5030635382444717,False
9.768,13.37,20.19,0.0,False
10.015,13.37,20.19,0.0,False
10.268,13.37,20.19,0.0,False
10.514,13.37,20.19,0.0,False
10.763,13.12,20.19,1.004016064257026,False
11.013,13.04,20.19,0.3200000000000003,False
11.263,13.04,20.19,0.0,False
11.516,13.04,20.19,0.0,False
11.766,13.71,19.45,3.992993864257756,False
12.014,13.71,19.2,1.008064516129035,False
12.263,13.96,18.53,2.8719773781174363,False
12.514,14.04,17.62,3.639480937564719,False
12.764,14.12,16.95,2.699036865253981,False
13.015,14.12,16.54,1.63346613545816,False
13.265,14.12,16.21,1.3199999999999932,False
13.515,14.2,15.87,1.397139935725845,False
13.766,14.2,15.54,1.314741035856577,False
14.014,14.12,15.29,1.058419737774736,False
14.266,12.46,14.88,6.7852501465696875,False
14.515,12.21,14.88,1.004016064257026,False
14.766,11.71,14.79,2.024045545160251,False
15.014,10.63,14.79,4.3548387096774315,False
15.264,10.22,14.79,1.6400000000000006,False
15.513,9.55,14.79,2.6907630522088293,False
15.765,8.89,14.79,2.619047619047613,False
16.015,8.31,14.71,2.341964986928711,False
16.264,7.81,14.54,2.1209230404033725,False
16.516,7.48,14.3,1.6192226796113631,False
16.764,7.14,14.13,1.532788532963561,False
17.016,6.98,14.05,0.7098628499999339,False
