time,x,y,speed,stay
0.252,6.29,28.59,,False
0.503,6.48,28.46,0.9172003532447272,False
0.753,7.04,28.34,2.2908513701242157,False
1.003,7.36,28.28,1.3023056476879775,False
1.253,7.61,28.28,1.0,False
1.503,7.61,28.28,0.0,True
1.753,7.67,28.28,0.2399999999999984,True
2.003,7.92,28.28,0.9999999999999992,False
2.253,8.24,28.21,1.3102671483327375,False
2.503,8.8,27.84,2.6847718711279773,False
2.753,8.8,27.71,0.519999999999996,False
3.004,8.87,27.33,1.5394166602678707,False
3.253,8.93,27.08,1.0325269182475856,False
3.503,8.99,26.83,1.0283968105745958,False
3.753,8.99,26.58,1.0,False
4.002,9.06,26.33,1.042630922549975,False
4.252,9.06,25.7,2.519999999999996,False
4.503,9.12,25.26,1.7692114192170811,False
4.753,9.12,25.07,0.7600000000000051,False
5.003,9.12,24.88,0.7600000000000051,False
5.253,9.18,24.63,1.0283968105745958,False
5.503,9.18,24.38,1.0,False
5.752,9.18,23.87,2.048192771084332,False
6.004,9.18,23.43,1.7460317460317527,False
6.252,9.12,22.87,2.2709883613433357,False
6.503,8.99,22.43,1.8278995612676447,False
6.752,8.99,22.05,1.5261044176706808,False
7.003,8.99,21.92,0.517928286852585,False
7.253,8.99,21.92,0.0,True
7.503,8.99,21.23,2.760000000000005,False
7.752,8.99,20.86,1.4859437751004076,False
8.002,9.12,20.6,1.1627553482998776,False
8.253,9.43,20.54,1.2579803509041454,False
8.503,9.68,20.48,1.0283968105745942,False
8.753,9.94,20.48,1.0399999999999991,False
9.003,10.19,20.42,1.0283968105745942,False
9.253,10.44,20.35,1.0384603988597738,False
9.503,10.5,20.35,0.240000000000002,True
9.753,10.63,20.35,0.5200000000000031,False
10.003,10.75,20.29,0.5366563145999508,False
10.253,11.01,20.29,1.0399999999999991,False
10.503,11.07,20.29,0.240000000000002,True
10.753,11.07,20.23,0.2399999999999948,True
11.004,10.94,20.16,0.5882399625591043,False
11.253,10.94,20.16,0.0,True
11.504,10.94,20.16,0.0,True
11.754,10.94,20.16,0.0,True
12.003,10.94,20.16,0.0,True
12.253,10.94,20.16,0.0,True
12.503,10.94,20.16,0.0,True
12.752,10.94,20.1,0.240963855421681,True
13.003,10.94,19.6,1.9920318725099648,False
13.252,11.01,19.47,0.5929647815354863,False
13.502,11.13,19.28,0.8988882021697637,False
13.752,11.32,19.22,0.7969943538068518,False
14.002,11.57,19.09,1.1271202242884275,False
14.253,12.14,18.84,2.4797396525251756,False
14.504,12.39,18.78,1.024299612126092,False
14.753,12.51,18.72,0.5388115608433228,False
15.003,12.64,18.72,0.5200000000000031,False
15.252,12.7,18.72,0.240963855421681,True
15.503,12.7,18.72,0.0,True
15.753,12.7,18.72,0.0,True
16.002,12.7,18.72,0.0,True
16.254,12.7,18.72,0.0,True
16.504,12.7,18.72,0.0,True
16.753,12.7,18.72,0.0,True
17.004,12.7,18.72,0.0,True
17.253,12.7,18.72,0.0,True
17.503,12.7,18.72,0.0,True
17.754,12.7,18.72,0.0,True
18.004,12.7,18.72,0.0,True
18.253,12.7,18.72,0.0,True
18.503,12.7,18.72,0.0,True
18.753,12.7,18.72,0.0,True
19.004,12.7,18.72,0.0,True
19.253,12.7,18.72,0.0,True
19.503,12.7,18.72,0.0,True
19.754,12.7,18.72,0.0,True
20.003,12.7,18.72,0.0,True
20.253,12.7,18.72,0.0,True
20.503,12.7,18.72,0.0,True
20.754,12.7,18.72,0.0,True
21.003,12.7,18.72,0.0,True
21.253,12.7,18.72,0.0,True
21.503,12.7,18.72,0.0,True
21.753,12.7,18.72,0.0,True
22.002,12.7,18.53,0.763052208835336,False
22.253,12.7,18.09,1.7529880478087616,False
22.504,12.83,17.59,2.0582615702134555,False
22.753,12.83,17.33,1.0441767068273209,False
23.003,12.89,17.21,0.5366563145999412,False
23.253,12.89,16.96,1.0,False
23.503,12.89,16.71,1.0,False
23.753,12.89,16.39,1.2800000000000011,False
24.002,12.89,16.08,1.24497991967873,False
24.254,12.89,15.95,0.5158730158730069,False
24.502,12.95,15.51,1.7906131702560244,False
24.752,13.08,15.38,0.7353910524340088,False
25.003,13.39,15.26,1.324364154469691,False
25.253,13.65,15.26,1.0399999999999991,False
25.502,14.15,15.2,2.022438283054495,False
25.752,14.59,15.2,1.759999999999998,False
26.002,15.09,15.2,2.0,False
26.253,15.47,15.2,1.5139442231075655,False
26.503,15.85,15.2,1.519999999999996,False
26.753,16.29,15.32,1.82428068015862,False
27.002,16.54,15.32,1.004016064257033,False
27.253,16.66,15.38,0.5345182416334178,False
27.503,16.73,15.45,0.3959797974644632,True
27.752,16.79,15.45,0.2409638554216828,True
28.003,16.85,15.51,0.3380590188939731,True
28.253,16.85,15.51,0.0,True
28.503,16.85,15.51,0.0,True
28.753,16.85,15.51,0.0,True
29.003,16.85,15.51,0.0,True
29.253,16.85,15.51,0.0,True
29.503,16.85,15.51,0.0,True
29.753,16.79,15.45,0.3394112549695506,True
30.003,16.6,15.26,1.0748023074035444,False
30.253,16.41,15.13,0.920869154657709,False
30.502,16.16,14.94,1.261069756474514,False
30.753,15.97,14.88,0.7938190774968563,False
31.002,15.78,14.82,0.8001951343442373,False
31.252,15.47,14.82,1.2399999999999949,False
31.502,15.22,14.76,1.0283968105745958,False
31.753,14.72,14.76,1.9920318725099504,False
32.002,14.28,14.76,1.767068273092358,False
32.253,13.84,14.76,1.7529880478087791,False
32.503,13.58,14.76,1.0399999999999991,False
32.753,13.21,14.82,1.499333185119302,False
33.002,12.7,14.82,2.0481927710843246,False
33.253,12.51,14.82,0.75697211155379,False
33.502,12.26,14.82,1.0040160642570186,False
33.752,11.89,14.82,1.4799999999999969,False
34.002,11.51,14.82,1.5200000000000031,False
34.252,11.01,14.82,2.0,False
34.503,10.63,14.94,1.587638154993737,False
34.753,10.31,15.07,1.3815932831336457,False
35.002,10.12,15.2,0.9245674243551208,False
35.252,9.75,15.38,1.6458432489152786,False
35.502,9.5,15.64,1.442775103749714,False
35.753,9.37,16.01,1.5624439482970374,False
36.003,9.31,16.39,1.538830724933703,False
36.252,9.24,16.89,2.027615351223168,False
36.502,9.24,17.59,2.799999999999997,False
36.752,9.24,18.59,4.0,False
37.002,9.18,19.09,2.014348529922267,False
37.253,9.12,19.66,2.2834629292282456,False
37.502,9.12,20.73,4.297188755020041,False
37.752,9.12,21.55,3.280000000000001,False
38.004,9.12,21.8,0.9920634920635104,False
38.253,9.12,21.8,0.0,True
38.502,9.12,21.99,0.7630522088353251,False
38.754,9.12,21.99,0.0,True
39.002,9.06,22.55,2.270988361343308,False
39.252,9.06,22.87,1.2800000000000011,False
39.503,9.06,22.99,0.4780876494023847,True
39.752,9.06,23.56,2.2891566265060037,False
40.002,9.06,23.75,0.7600000000000051,False
40.253,8.99,23.94,0.8067114235584424,False
40.502,8.99,24.19,1.0040160642570186,False
40.753,8.93,24.44,1.024299612126101,False
41.003,8.93,24.75,1.2399999999999949,False
41.253,8.87,25.13,1.538830724933704,False
41.502,8.87,25.51,1.5261044176706786,False
41.752,8.8,26.26,3.0130383336426365,False
42.004,8.74,26.52,1.0588622273116262,False
42.253,8.74,26.83,1.244979919678698,False
42.503,8.62,27.27,1.8242806801586269,False
42.752,8.49,27.58,1.3500189810418777,False
43.003,8.43,27.65,0.367312528179005,True
43.252,8.24,27.9,1.2610697564744917,False
43.503,7.99,28.02,1.1048147110647168,False
43.752,7.67,28.15,1.387141850535773,False
44.002,7.29,28.28,1.606486850241859,False
44.253,7.04,28.4,1.1048147110647106,False
44.502,6.92,28.46,0.5388115608433223,False
44.753,6.79,28.59,0.7324612076035987,False
45.002,6.73,28.72,0.5750128941074745,False
45.254,6.67,28.91,0.790669001792531,False
45.504,6.67,28.97,0.2399999999999948,True
45.753,6.67,28.97,0.0,True
46.004,6.67,28.97,0.0,True
