time,x,y,speed,stay
0.253,6.44,28.43,,False
0.504,6.44,28.43,0.0,True
0.753,6.44,28.43,0.0,True
1.004,6.44,28.43,0.0,True
1.254,6.62,28.43,0.7199999999999989,False
1.503,6.8,28.43,0.7228915662650595,False
1.753,7.07,28.34,1.1384199576606182,False
2.004,7.52,28.34,1.7928286852589606,False
2.254,8.06,28.34,2.1600000000000037,False
2.503,8.14,28.34,0.3212851405622491,True
2.754,8.23,28.34,0.3585657370517924,True
3.004,8.23,28.34,0.0,True
3.253,8.5,28.07,1.5334845857057626,False
3.503,8.59,27.71,1.4843180252223556,False
3.753,8.59,27.0,2.8400000000000034,False
4.003,8.68,25.39,6.450054263337632,False
4.253,8.77,24.76,2.545584412271567,False
4.503,8.77,24.4,1.440000000000012,False
4.754,8.77,24.13,1.075697211155379,False
5.004,8.77,24.04,0.3599999999999994,True
5.253,8.77,23.06,3.935742971887543,False
5.504,8.77,22.52,2.151394422310758,False
5.754,8.77,22.07,1.7999999999999972,False
6.003,8.77,21.72,1.405622489959842,False
6.253,8.77,21.36,1.4399999999999975,False
6.504,8.77,21.27,0.358565737051793,True
6.753,8.77,20.64,2.530120481927701,False
7.004,8.86,20.11,2.141781682185764,False
7.253,8.86,19.93,0.7228915662650575,False
7.504,8.95,19.39,2.181070229987411,False
7.753,8.95,18.58,3.253012048192773,False
8.004,8.95,18.05,2.111553784860553,False
8.253,8.95,17.51,2.1686746987951726,False
8.504,8.95,17.24,1.0756972111553933,False
8.753,8.95,16.79,1.807228915662644,False
9.003,8.95,16.7,0.3599999999999994,True
9.254,8.95,16.7,0.0,True
9.503,8.95,16.53,0.6827309236947702,False
9.754,8.95,15.99,2.1513944223107653,False
10.004,8.95,15.54,1.8000000000000045,False
10.253,8.86,15.0,2.198588866372842,False
10.504,8.86,14.83,0.6772908366533876,False
10.754,8.95,14.83,0.3599999999999994,True
11.003,9.31,14.83,1.445783132530122,False
11.253,9.58,14.74,1.1384199576606149,False
11.504,9.93,14.65,1.4397857370193363,False
11.753,10.38,14.65,1.8072289156626509,False
12.003,10.74,14.65,1.4399999999999975,False
12.254,11.1,14.65,1.4342629482071725,False
12.503,11.55,14.65,1.8072289156626509,False
12.753,11.9,14.65,1.3999999999999986,False
13.003,12.35,14.56,1.8356470248933996,False
13.253,13.07,14.56,2.8800000000000026,False
13.504,13.51,14.56,1.752988047808767,False
13.753,13.96,14.56,1.8072289156626509,False
14.003,14.23,14.56,1.0799999999999983,False
14.253,14.77,14.65,2.1897945109073556,False
14.504,15.3,14.65,2.111553784860567,False
14.754,15.84,14.65,2.1599999999999966,False
15.004,16.29,14.65,1.7999999999999972,False
15.253,16.47,14.65,0.7228915662650575,False
15.502,16.83,14.65,1.445783132530115,False
15.753,17.27,14.47,1.894002282709923,False
16.004,17.45,14.29,1.0141770566818993,False
16.254,17.54,14.11,0.8049844718999231,False
16.504,17.63,13.84,1.1384199576606149,False
16.754,17.72,13.48,1.4843180252223556,False
17.004,17.72,13.39,0.3599999999999994,True
17.253,17.72,13.39,0.0,True
17.504,17.72,13.39,0.0,True
17.754,17.72,13.39,0.0,True
