time,x,y,speed,stay
0.278,6.65,28.58,,False
0.528,6.73,28.58,0.3200000000000003,False
0.778,6.89,28.58,0.639999999999997,False
1.027,7.06,28.58,0.6827309236947792,False
1.278,7.31,28.5,1.045769302661885,False
1.527,7.56,28.42,1.0541690560969212,False
1.777,7.89,28.08,1.895257238477151,False
2.027,8.06,28.0,0.7515317691222368,False
2.277,8.14,27.84,0.7155417527999334,False
2.529,8.22,27.75,0.4778410547139802,False
2.777,8.31,27.59,0.7402241834953955,False
3.028,8.47,27.42,0.9300890462094578,False
3.278,8.56,27.25,0.7694153624668596,False
3.529,8.64,27.17,0.4507453585252848,False
3.777,8.72,26.92,1.0584197377747322,False
4.028,8.72,26.67,0.9960159362549824,False
4.277,8.72,26.34,1.3253012048192816,False
4.529,8.72,26.17,0.6746031746031679,False
4.778,8.72,25.59,2.329317269076316,False
5.026,8.72,25.43,0.6451612903225806,False
5.277,8.72,25.26,0.6772908366533782,False
5.529,8.72,25.01,0.992063492063493,False
5.779,8.72,24.84,0.6800000000000068,False
6.027,8.72,24.68,0.6451612903225806,False
6.278,8.72,24.51,0.6772908366533806,False
6.528,8.72,24.26,1.0,False
6.777,8.81,24.01,1.0670947996454931,False
7.031,8.81,23.85,0.6299212598425213,False
7.277,8.89,23.6,1.067024776293225,False
7.528,8.89,23.27,1.314741035856584,False
7.776,8.97,22.85,1.7239966392283743,False
8.029,9.05,22.6,1.0375023516527022,False
8.278,9.14,22.52,0.4835981758551157,False
8.526,9.14,22.44,0.3225806451612843,False
8.779,9.3,22.35,0.7255952470626805,False
9.026,9.3,22.27,0.3238866396761209,False
9.277,9.47,22.27,0.6772908366533876,False
9.531,9.47,22.27,0.0,False
9.777,9.55,22.27,0.3252032520325223,False
10.031,9.72,22.27,0.6692913385826733,False
10.278,9.8,22.27,0.3238866396761138,False
10.529,10.05,22.19,1.0457693026618875,False
10.778,10.3,22.1,1.0670947996454931,False
11.027,10.63,22.02,1.3636889033212654,False
11.277,10.88,22.02,1.0,False
11.527,11.13,21.94,1.049952379872533,False
11.777,11.46,21.85,1.3682105101189657,False
12.026,11.71,21.85,1.004016064257026,False
12.277,11.96,21.77,1.045769302661892,False
12.531,12.04,21.69,0.445421594448207,False
12.777,12.04,21.69,0.0,False
13.027,12.04,21.69,0.0,False
13.278,12.04,21.69,0.0,False
13.531,12.04,21.69,0.0,False
13.778,12.04,21.69,0.0,False
14.031,12.04,21.69,0.0,False
14.277,12.04,21.69,0.0,False
