time,x,y,speed,stay
0.252,6.53,28.61,,False
0.502,6.53,28.61,0.0,False
0.753,6.53,28.61,0.0,False
1.002,6.71,28.43,1.0223230571371755,False
1.253,6.71,28.34,0.3585657370517924,False
1.502,7.52,28.25,3.27303077282075,False
1.753,7.7,28.16,0.8017773624501261,False
2.003,7.79,28.16,0.3599999999999991,False
2.251,8.23,28.16,1.7741935483871,False
2.501,8.77,28.16,2.1599999999999966,False
2.753,9.04,28.16,1.0714285714285687,False
3.002,9.22,28.16,0.7228915662650672,False
3.252,9.58,28.16,1.4399999999999975,False
3.502,9.93,28.16,1.3999999999999986,False
3.752,10.47,28.16,2.1600000000000037,False
4.002,10.83,28.16,1.4399999999999975,False
4.252,11.19,28.16,1.4399999999999975,False
4.502,11.46,28.16,1.0800000000000054,False
4.752,11.64,28.16,0.7199999999999989,False
5.002,11.99,28.16,1.3999999999999986,False
5.252,12.35,28.16,1.4399999999999975,False
5.502,12.71,28.16,1.4400000000000048,False
5.752,13.07,28.16,1.4399999999999975,False
6.002,13.51,28.16,1.759999999999998,False
6.253,13.78,28.16,1.0756972111553753,False
6.502,14.14,28.16,1.4457831325301274,False
6.752,14.5,28.16,1.4399999999999975,False
7.002,14.77,28.16,1.0799999999999983,False
7.252,15.22,28.07,1.8356470248934065,False
7.502,15.75,28.07,2.1199999999999974,False
7.753,16.11,28.07,1.4342629482071672,False
8.002,16.47,28.07,1.445783132530115,False
8.252,16.92,28.07,1.8000000000000114,False
8.502,17.36,28.07,1.759999999999991,False
8.752,17.81,28.07,1.7999999999999972,False
9.002,18.17,28.07,1.440000000000012,False
9.252,18.44,27.98,1.1384199576606149,False
9.502,18.71,27.98,1.0799999999999983,False
9.752,18.97,27.98,1.039999999999992,False
10.002,19.33,27.98,1.4399999999999975,False
10.253,19.78,28.07,1.8283336901328864,False
10.502,19.96,28.16,0.8082173412649812,False
10.752,20.05,28.25,0.5091168824543134,False
11.002,20.14,28.79,2.1897945109073556,False
11.252,20.23,29.15,1.4843180252223556,False
11.502,20.23,29.5,1.4000000000000057,False
11.752,20.23,29.86,1.4399999999999975,False
12.001,20.23,30.22,1.4457831325301254,False
12.252,20.23,30.67,1.7928286852589668,False
12.503,20.32,31.11,1.7892837906681718,False
12.752,20.32,31.47,1.445783132530115,False
13.002,20.32,31.83,1.4399999999999975,False
13.252,20.32,32.64,3.240000000000009,False
13.502,20.41,33.44,3.220186330012586,False
13.752,20.41,33.71,1.0800000000000125,False
14.003,20.41,34.07,1.4342629482071725,False
14.252,20.5,34.43,1.4902791417895105,False
14.501,20.5,34.61,0.7228915662650627,False
14.752,20.23,34.69,1.121922537077977,False
15.003,19.96,34.78,1.133884419980699,False
15.253,19.6,34.78,1.4399999999999975,False
15.502,19.51,34.78,0.3614457831325287,True
15.752,19.51,34.78,0.0,True
