"t","x","y","z"
1.782779970E-1,9.607931137E0,1.604115069E-1,2.140416384E0
1.802871120E-1,9.610325813E0,1.604115069E-1,2.133233786E0
1.822866120E-1,9.610325813E0,1.580173075E-1,2.128445387E0
1.843556120E-1,9.624691010E0,1.508347094E-1,2.133233786E0
1.863908050E-1,9.634267807E0,1.364694983E-1,2.118868589E0
1.884145350E-1,9.624691010E0,1.364694983E-1,2.106897593E0
1.904141120E-1,9.610325813E0,1.268926859E-1,2.092532396E0
1.924830350E-1,9.588777542E0,1.436520964E-1,2.082955360E0
1.945183430E-1,9.583989143E0,1.580173075E-1,2.078166962E0
1.965870350E-1,9.576807022E0,1.532289088E-1,2.078166962E0
1.986229970E-1,9.569623947E0,1.747767180E-1,2.087743998E0
2.006919970E-1,9.564835548E0,1.915361285E-1,2.090138197E0
2.027269580E-1,9.552865028E0,1.915361285E-1,2.087743998E0
2.047956510E-1,9.557653427E0,1.891419291E-1,2.085349798E0
2.068303430E-1,9.562441826E0,1.891419291E-1,2.082955360E0
2.088400350E-1,9.562441826E0,1.891419291E-1,2.085349798E0
2.108399580E-1,9.569623947E0,1.963245422E-1,2.097320795E0
2.129090740E-1,9.586383820E0,1.915361285E-1,2.097320795E0
2.149436510E-1,9.576807022E0,2.082955539E-1,2.099714994E0
2.170129970E-1,9.595960617E0,2.059013397E-1,2.106897593E0
2.190479200E-1,9.583989143E0,2.082955539E-1,2.092532396E0
2.210483050E-1,9.591172218E0,2.082955539E-1,2.092532396E0
2.230481890E-1,9.605537415E0,1.939303428E-1,2.104503393E0
2.251171510E-1,9.593565941E0,2.011129409E-1,2.097320795E0
2.271516120E-1,9.586383820E0,1.987187415E-1,2.092532396E0
2.291747660E-1,9.576807022E0,1.963245422E-1,2.092532396E0
2.311753810E-1,9.576807022E0,2.011129409E-1,2.092532396E0
2.332439580E-1,9.579200745E0,2.106897533E-1,2.087743998E0
2.352791120E-1,9.583989143E0,2.298433632E-1,2.070984364E0
2.373481120E-1,9.569623947E0,2.202665508E-1,2.080561161E0
2.393838430E-1,9.560047150E0,2.322375625E-1,2.090138197E0
2.414528810E-1,9.548076630E0,2.537853718E-1,2.097320795E0
2.434890350E-1,9.560047150E0,2.729389966E-1,2.114080191E0
2.455591890E-1,9.557653427E0,2.609679997E-1,2.118868589E0
2.475946120E-1,9.569623947E0,2.513911724E-1,2.138022184E0
2.496029200E-1,9.605537415E0,2.513911724E-1,2.164358377E0
2.516038430E-1,9.600749016E0,2.466027737E-1,2.171540976E0
2.536737270E-1,9.579200745E0,2.370259613E-1,2.183511972E0
2.557095740E-1,9.603142738E0,2.178723514E-1,2.185906172E0
2.577794580E-1,9.619902611E0,1.987187415E-1,2.185906172E0
2.598153810E-1,9.629479408E0,1.771709323E-1,2.183511972E0
2.618238430E-1,9.598354340E0,1.723825186E-1,2.176329374E0
2.638243810E-1,9.605537415E0,1.580173075E-1,2.183511972E0
2.658936120E-1,9.612719536E0,1.508347094E-1,2.197877169E0
2.679289580E-1,9.612719536E0,1.556231081E-1,2.202665567E0
2.699528040E-1,9.615114212E0,1.675941199E-1,2.205059767E0
2.719532660E-1,9.634267807E0,1.939303428E-1,2.217030764E0
2.740222660E-1,9.622296333E0,2.274491638E-1,2.221819162E0
2.760583430E-1,9.617507935E0,2.489969730E-1,2.238578558E0
2.781264580E-1,9.617507935E0,2.825157940E-1,2.250549555E0
2.801616120E-1,9.574412346E0,3.088520169E-1,2.248155355E0
2.822310740E-1,9.557653427E0,3.399766386E-1,2.257732153E0
2.842661120E-1,9.560047150E0,3.495534360E-1,2.257732153E0
2.863350350E-1,9.600749016E0,3.615244627E-1,2.264914751E0
2.883699970E-1,9.591172218E0,3.639186621E-1,2.269703150E0
2.903790730E-1,9.562441826E0,3.782838583E-1,2.269703150E0
2.923795350E-1,9.504981041E0,4.261679053E-1,2.276885748E0
2.944488040E-1,9.440337181E0,4.333505034E-1,2.276885748E0
2.964838430E-1,9.397241592E0,4.548983276E-1,2.272097349E0
2.985529200E-1,9.351752281E0,4.620809257E-1,2.281674147E0
3.005876890E-1,9.368511200E0,4.429273009E-1,2.284068346E0
3.025960350E-1,9.385271072E0,4.285621047E-1,2.291250944E0
3.045963040E-1,9.478644371E0,3.687070608E-1,2.298433542E0
3.066654960E-1,9.579200745E0,2.920926213E-1,2.291250944E0
3.087006890E-1,9.610325813E0,2.609679997E-1,2.286462545E0
3.107249580E-1,9.662998199E0,2.226607651E-1,2.279279947E0
3.127250730E-1,9.730035782E0,1.747767180E-1,2.240972757E0
3.147942270E-1,9.768342972E0,1.604115069E-1,2.231395960E0
3.168289960E-1,9.825803757E0,1.316810995E-1,2.209848166E0
3.188981120E-1,9.825803757E0,1.077390760E-1,2.169146776E0
3.209333810E-1,9.753977776E0,1.101332754E-1,2.159569979E0
3.230026890E-1,9.703699112E0,1.412578970E-1,2.152387381E0
3.250377660E-1,9.574412346E0,2.130839527E-1,2.128445387E0
3.271073810E-1,9.459490776E0,2.944868207E-1,2.126051188E0
3.291422660E-1,9.435548782E0,3.208230138E-1,2.126051188E0
3.311514190E-1,9.454702377E0,3.423708379E-1,2.161964178E0
3.331521500E-1,9.526528358E0,3.088520169E-1,2.200271368E0
3.352207660E-1,9.540893555E0,2.920926213E-1,2.212242365E0
3.372559960E-1,9.504981041E0,2.896983922E-1,2.200271368E0
3.393251500E-1,9.471462250E0,2.968810201E-1,2.173935175E0
3.413604580E-1,9.473855972E0,2.920926213E-1,2.171540976E0
