speed
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
1.5062130989087374
0.7531065494543687
0.0
0.7194892867478953
1.439142117765291
2.147810360377781
2.8601737908812215
3.5648012901500943
4.2622072611374895
4.966915144674243
5.686101802696897
6.384653862423906
6.435154104955843
6.485661380910081
6.536175527237599
6.586696385869309
6.637223803528156
6.68775763154965
6.738297725710346
6.788843946063921
6.839396156784393
6.88995422601619
6.9405180257306744
6.991087431588833
7.041662322809802
7.09224258204496
7.142828095257314
7.193418751605913
7.244014443335047
7.294615065668018
7.345220516705247
7.395830697326531
7.446445511097226
7.4970648641782125
7.5476886652394315
7.598316825376849
7.648949258032696
7.699585878918801
7.7502266059429195
7.800871359137904
7.851520060593584
7.9021726343912375
7.952829006540556
8.422665284042111
9.1434316031398
9.869441227030771
10.599627848103072
11.31305336784464
11.98363227358772
12.661581363316154
13.386170101803502
14.110839480371894
14.8604516818401
15.61507696809139
16.3698379693219
