time,x,y
8.5,0.1295876633502718,0.4993367303634087
8.75,0.15875416201532294,0.6635507939140632
9.0,0.17254305671284065,0.8286173860330638
9.25,0.15031641801918855,0.9956806657494958
9.5,0.12808977932553645,1.1627439454659276
9.75,0.024133275931493364,1.3117970796740268
10.0,-0.08637116760496691,1.4594072975726828
10.25,-0.1790023986940582,1.5865206609088456
10.5,-0.26588132218264127,1.7070373247074444
10.75,-0.3480366503431112,1.8283472709001987
11.0,-0.36126723442731523,1.9612324648013975
11.25,-0.37449781851151925,2.0941176587025963
11.5,-0.38467587463790076,2.2267447882595115
11.75,-0.35355742598239137,2.3558806621833903
12.0,-0.322438977326882,2.4850165361072696
12.25,-0.29294225340911967,2.607486557908417
12.5,-0.2900204164434391,2.6207245611815844
12.75,-0.28709857947775863,2.6339625644547517
13.0,-0.28417674251207814,2.647200567727919
13.25,-0.28125490554639765,2.6604385710010865
13.5,-0.2783330685807171,2.6736765742742534
13.75,-0.2754112316150366,2.686914577547421
14.0,-0.2724893946493561,2.700152580820588
14.25,-0.26956755768367563,2.7133905840937556
14.5,-0.2666457207179951,2.726628587366923
14.75,-0.2637238837523146,2.73986659064009
15.0,-0.2608020467866341,2.7531045939132572
15.25,-0.2578802098209536,2.7663425971864246
15.5,-0.2549583728552731,2.779580600459592
15.75,-0.2520365358895926,2.7928186037327594
16.0,-0.24911469892391208,2.8060566070059263
16.25,-0.2461928619582316,2.8192946102790937
16.5,-0.24327102499255107,2.832532613552261
16.75,-0.24034918802687058,2.8457706168254284
17.0,-0.23742735106119006,2.859008620098596
17.25,-0.23450551409550957,2.8722466233717627
17.5,-0.23158367712982905,2.88548462664493
17.75,-0.22866184016414856,2.8987226299180975
18.0,-0.22574000319846804,2.911960633191265
18.25,-0.22281816623278755,2.9251986364644322
18.5,-0.21989632926710706,2.938436639737599
18.75,-0.21697449230142654,2.9516746430107665
19.0,-0.21405265533574602,2.964912646283934
19.25,-0.21113081837006553,2.9781506495571013
19.5,-0.20820898140438504,2.9913886528302687
19.75,-0.2548404699833642,2.9752365244458066
20.0,-0.3417496300038795,2.9351956650121522
20.25,-0.4286587900243948,2.8951548055784975
20.5,-0.51556795004491,2.8551139461448427
20.75,-0.5289843747134775,2.8633857454872813
21.0,-0.4180343529129177,2.953413566873046
21.25,-0.3070843311123579,3.0434413882588105
21.5,-0.33609956033921845,3.17585795604229
21.75,-0.4698856555961559,3.340004582804107
22.0,-0.6041616659428856,3.4733740289912003
22.25,-0.7386650776996797,3.592457786890008
22.5,-0.8799998127752916,3.6960377214615625
22.75,-1.0294723107427928,3.781148842266481
23.0,-1.1780196110970622,3.8660558090188553
23.25,-1.3204217901349515,3.949606793652196
23.5,-1.4628239691728409,4.0331577782855375
23.75,-1.6467489050398405,4.099823481380577
24.0,-1.8477880272559635,4.159529678968957
24.25,-2.0237947944792167,4.249048778047406
24.5,-2.1935750490993544,4.345983496108419
24.75,-2.3916458558804883,4.47040989036274
25.0,-2.6044730038376915,4.6173863502007215
25.25,-2.8539658838094915,4.854073487382583
25.5,-3.1034587637812914,5.090760624564444
