"t","x","y","z"
1.723942479E1,8.848969460E0,-6.392518282E-1,1.833958507E0
1.724149421E1,8.817844391E0,-6.607996821E-1,1.841141105E0
1.724352948E1,8.743624687E0,-6.775590777E-1,1.855506301E0
1.724559944E1,8.690952301E0,-7.062895298E-1,1.855506301E0
1.724763529E1,8.674192429E0,-7.278373241E-1,1.853112102E0
1.724970483E1,8.640673637E0,-7.445967197E-1,1.857900500E0
1.725174033E1,8.633491516E0,-7.637503147E-1,1.838746905E0
1.725380956E1,8.635885239E0,-7.805097699E-1,1.829170108E0
1.725584471E1,8.626308441E0,-8.188169599E-1,1.802833915E0
1.725791395E1,8.628703117E0,-8.403648138E-1,1.788468719E0
1.725994910E1,8.655038834E0,-8.427590132E-1,1.788468719E0
1.726201837E1,8.698134422E0,-8.619126081E-1,1.764526606E0
1.726405325E1,8.748413086E0,-8.954314590E-1,1.752555609E0
1.726612260E1,8.793902397E0,-9.050082564E-1,1.738190413E0
1.726815729E1,8.810662270E0,-9.241618514E-1,1.721431017E0
1.727022668E1,8.853757858E0,-9.576807022E-1,1.714248419E0
1.727226187E1,8.896853447E0,-9.672574997E-1,1.707065821E0
1.727433114E1,8.927978516E0,-9.840168953E-1,1.702277422E0
1.727636629E1,9.006986618E0,-9.816226959E-1,1.699883223E0
1.727843556E1,9.083600998E0,-9.696516991E-1,1.697489023E0
1.728047083E1,9.126696587E0,-9.672574997E-1,1.675941229E0
1.728254021E1,9.222464561E0,-9.696516991E-1,1.663970232E0
1.728457506E1,9.306262016E0,-9.672574997E-1,1.637633920E0
1.728664414E1,9.356540680E0,-9.720458984E-1,1.635239720E0
1.728867910E1,9.454702377E0,-9.600749016E-1,1.625662923E0
1.729074848E1,9.555258751E0,-9.768342972E-1,1.618480325E0
1.729278452E1,9.639056206E0,-9.935936928E-1,1.618480325E0
1.729485318E1,9.684545517E0,-1.012747288E0,1.608903527E0
1.729688787E1,9.763554573E0,-1.022324085E0,1.606509328E0
1.729895698E1,9.830592155E0,-1.051054597E0,1.594538331E0
1.730099225E1,9.864110947E0,-1.053448796E0,1.594538331E0
1.730306191E1,9.916783333E0,-1.060631394E0,1.599326730E0
1.730509718E1,9.991003990E0,-1.074996591E0,1.618480325E0
1.730716644E1,1.002691650E1,-1.089361787E0,1.630451322E0
1.730920194E1,1.009156036E1,-1.120486379E0,1.637633920E0
1.731127121E1,1.016099167E1,-1.151610970E0,1.673547029E0
1.731330648E1,1.019690514E1,-1.163581967E0,1.678335428E0
1.731537591E1,1.026873112E1,-1.194706678E0,1.707065821E0
1.731741141E1,1.031661510E1,-1.209071875E0,1.774103403E0
1.731948071E1,1.036449909E1,-1.230619669E0,1.798045516E0
1.732151587E1,1.039083576E1,-1.242590666E0,1.872265697E0
1.732358587E1,1.043393135E1,-1.273715258E0,1.941697598E0
1.732562129E1,1.046984386E1,-1.300051570E0,2.018311977E0
1.732769071E1,1.048660374E1,-1.319205165E0,2.063801765E0
1.732972587E1,1.054885292E1,-1.364694953E0,2.173935175E0
1.733179510E1,1.061828423E1,-1.414973259E0,2.286462545E0
1.733382979E1,1.063983250E1,-1.441309452E0,2.351106167E0
1.733589841E1,1.069968700E1,-1.496376038E0,2.480392933E0
1.733793360E1,1.079306126E1,-1.568202138E0,2.621650934E0
1.734000287E1,1.086009884E1,-1.594538331E0,2.676717520E0
1.734203752E1,1.099656868E1,-1.637633920E0,2.794033289E0
1.734410683E1,1.113303757E1,-1.692700624E0,2.920926094E0
1.734614202E1,1.119289303E1,-1.704671621E0,2.973598480E0
1.734821179E1,1.134372807E1,-1.757344007E0,3.071760893E0
1.735024718E1,1.149695683E1,-1.778891921E0,3.136404276E0
1.735231644E1,1.165736771E1,-1.812410712E0,3.181894064E0
1.735479041E1,1.182735634E1,-1.841141105E0,3.205836058E0
1.735638214E1,1.191833591E1,-1.838746905E0,3.220201254E0
1.735838252E1,1.210508347E1,-1.855506301E0,3.217807055E0
1.736045164E1,1.222000504E1,-1.867477298E0,3.201047659E0
1.736248591E1,1.247618484E1,-1.891419291E0,3.153163671E0
1.736455495E1,1.273954678E1,-1.900996208E0,3.071760893E0
1.736659010E1,1.285207462E1,-1.889025092E0,3.026270866E0
