"t","x","y","z"
1.850126230E-1,-1.221730467E-2,-2.956587672E-1,-7.819075137E-2
1.870819300E-1,-1.038470957E-2,-3.036000133E-1,-7.757988572E-2
1.891159300E-1,-1.160643995E-2,-3.115412891E-1,-8.063421398E-2
1.911408530E-1,-1.221730467E-2,-3.152064681E-1,-8.185594529E-2
1.931400840E-1,-1.160643995E-2,-3.237585723E-1,-7.757988572E-2
1.952095070E-1,-1.588249579E-2,-3.280346394E-1,-8.063421398E-2
1.972911610E-1,-1.527163107E-2,-3.329215646E-1,-7.819075137E-2
1.992964300E-1,-1.710422710E-2,-3.371976018E-1,-7.635815442E-2
2.012544300E-1,-1.649336144E-2,-3.433062732E-1,-8.063421398E-2
2.033235070E-1,-1.710422710E-2,-3.481931984E-1,-7.941248268E-2
2.053581230E-1,-1.343903504E-2,-3.524692357E-1,-7.635815442E-2
2.074272380E-1,-1.588249579E-2,-3.591887653E-1,-7.819075137E-2
2.094615840E-1,-1.282817032E-2,-3.640756905E-1,-7.880161703E-2
2.115305840E-1,-1.404990070E-2,-3.671300113E-1,-7.880161703E-2
2.135648920E-1,-1.221730467E-2,-3.732386529E-1,-8.307767659E-2
2.156336610E-1,-9.773843922E-3,-3.811798990E-1,-7.880161703E-2
2.177161610E-1,-9.162978269E-3,-3.842342496E-1,-7.757988572E-2
2.196743920E-1,-9.162978269E-3,-3.897320330E-1,-8.185594529E-2
2.217980460E-1,-7.330383174E-3,-4.007275999E-1,-8.002334833E-2
2.237029300E-1,-7.941247895E-3,-4.043927789E-1,-7.880161703E-2
2.257032000E-1,-9.162978269E-3,-4.135557711E-1,-8.063421398E-2
2.277717760E-1,-9.162978269E-3,-4.245513380E-1,-8.185594529E-2
2.298063920E-1,-7.941247895E-3,-4.294382632E-1,-8.002334833E-2
2.318750070E-1,-1.038470957E-2,-4.392121136E-1,-8.246681094E-2
2.339096990E-1,-1.282817032E-2,-4.495968223E-1,-8.063421398E-2
2.359791230E-1,-1.221730467E-2,-4.550946057E-1,-7.757988572E-2
2.380611230E-1,-1.221730467E-2,-4.667010605E-1,-8.185594529E-2
2.400653920E-1,-1.588249579E-2,-4.752531648E-1,-8.063421398E-2
2.421442380E-1,-1.649336144E-2,-4.819726646E-1,-8.124507964E-2
2.440495070E-1,-2.015855350E-2,-4.929682612E-1,-8.002334833E-2
2.460492760E-1,-2.260201424E-2,-5.057964325E-1,-7.941248268E-2
2.481187380E-1,-2.321287990E-2,-5.057964325E-1,-8.002334833E-2
2.501531990E-1,-2.443460934E-2,-5.155702829E-1,-7.880161703E-2
2.522226990E-1,-2.748893574E-2,-5.229006410E-1,-7.391469181E-2
2.542573150E-1,-2.443460934E-2,-5.247332454E-1,-7.696902007E-2
2.563261990E-1,-2.626720630E-2,-5.277875662E-1,-7.452555746E-2
2.584081990E-1,-2.748893574E-2,-5.326744914E-1,-7.391469181E-2
2.603666220E-1,-2.321287990E-2,-5.357288122E-1,-7.574728876E-2
2.623671220E-1,-2.687807009E-2,-5.338962078E-1,-7.391469181E-2
2.644360840E-1,-2.443460934E-2,-5.381723046E-1,-7.147123665E-2
