"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.399706000E-1,-9.706093788E0,-1.699883193E-1,-1.364694983E-1
3.413931150E-1,-9.715670586E0,-1.460463107E-1,-1.556231081E-1
3.440733300E-1,-9.710882187E0,-1.484405100E-1,-1.939303428E-1
3.454992690E-1,-9.703699112E0,-1.484405100E-1,-2.059013397E-1
3.481767150E-1,-9.694122314E0,-1.556231081E-1,-2.298433632E-1
3.496244610E-1,-9.660603523E0,-1.508347094E-1,-2.657563984E-1
3.521674610E-1,-9.658209801E0,-1.532289088E-1,-2.801215947E-1
3.537300380E-1,-9.662998199E0,-1.268926859E-1,-3.064578176E-1
3.562460760E-1,-9.660603523E0,-1.292868853E-1,-3.447650373E-1
3.580973460E-1,-9.653421402E0,-1.197100878E-1,-3.591302633E-1
3.604974070E-1,-9.648633003E0,-1.101332754E-1,-3.806780577E-1
3.619938840E-1,-9.643844604E0,-9.097966552E-2,-3.902548850E-1
3.645643840E-1,-9.648633003E0,-8.858546615E-2,-3.950432837E-1
3.660873070E-1,-9.655815125E0,-7.900865376E-2,-4.285621047E-1
3.687274460E-1,-9.672574997E0,-5.746084079E-2,-4.285621047E-1
3.702495380E-1,-9.658209801E0,-3.351882473E-2,-4.501099288E-1
3.726710760E-1,-9.665391922E0,-2.873042040E-2,-4.501099288E-1
3.742891920E-1,-9.686940193E0,7.182605099E-3,-4.548983276E-1
3.767850760E-1,-9.679757118E0,3.112462163E-2,-4.548983276E-1
3.784076530E-1,-9.679757118E0,4.309562966E-2,-4.477157295E-1
3.808677690E-1,-9.696516991E0,6.224924326E-2,-4.548983276E-1
3.824802690E-1,-9.708487511E0,8.858546615E-2,-4.596867263E-1
3.851592150E-1,-9.703699112E0,8.858546615E-2,-4.668693244E-1
3.865795760E-1,-9.715670586E0,9.816227108E-2,-4.692635238E-1
3.892635610E-1,-9.727641106E0,1.316810995E-1,-4.644751251E-1
3.908679610E-1,-9.739612579E0,1.508347094E-1,-4.620809257E-1
3.933405610E-1,-9.746794701E0,1.556231081E-1,-4.620809257E-1
3.947656920E-1,-9.751583099E0,1.891419291E-1,-4.620809257E-1
3.974083690E-1,-9.761159897E0,2.059013397E-1,-4.620809257E-1
3.989111920E-1,-9.763554573E0,2.154781520E-1,-4.429273009E-1
4.015119070E-1,-9.775525093E0,2.418143749E-1,-4.525041282E-1
4.030004990E-1,-9.785101891E0,2.633621991E-1,-4.525041282E-1
4.056155220E-1,-9.780313492E0,2.681505978E-1,-4.572925270E-1
4.071560380E-1,-9.806650162E0,3.088520169E-1,-4.644751251E-1
4.097188690E-1,-9.832986832E0,3.112462163E-1,-4.596867263E-1
4.114183070E-1,-9.844957352E0,3.064578176E-1,-4.668693244E-1
4.138479450E-1,-9.856928825E0,3.327940404E-1,-4.812345505E-1
4.152941920E-1,-9.883264542E0,3.447650373E-1,-4.979939461E-1
4.179508300E-1,-9.890447617E0,3.471592367E-1,-4.955997467E-1
4.194894610E-1,-9.907206535E0,3.663128614E-1,-5.099649429E-1
4.220537150E-1,-9.923966408E0,3.758896589E-1,-5.339069963E-1
4.235336150E-1,-9.921571732E0,3.830722570E-1,-5.339069963E-1
4.261560610E-1,-9.923966408E0,3.950432837E-1,-5.506663918E-1
4.277689220E-1,-9.945513725E0,3.854664862E-1,-5.578489900E-1
4.302581760E-1,-9.964667320E0,3.878606856E-1,-5.841852427E-1
4.316883840E-1,-9.993397713E0,3.758896589E-1,-6.033388376E-1
4.341911150E-1,-1.001733971E1,3.902548850E-1,-6.129156351E-1
4.358071150E-1,-1.002691650E1,3.687070608E-1,-6.320692301E-1
